,wellName,MD,CALI,GR,RHOB,NPHI,RACEHM_l10,RACELM_l10,RPCEHM_l10,RPCELM_l10,PHIF,SW,VSH
10636,15/9-F-1 C,3883.4,8.5569,40.6377,2.2768,0.2091,0.26491222459275854,0.3313057985532691,0.33167019053261315,0.29695023953663907,0.2215,0.4638,0.2904
10637,15/9-F-1 C,3883.5,8.5569,41.5198,2.2797,0.2092,0.2589244828768795,0.3277470712524559,0.33045435972199766,0.29402509409532274,0.2206,0.4671,0.3054
10638,15/9-F-1 C,3883.6,8.5569,43.2116,2.2808,0.2089,0.2639909326813126,0.31979288848045084,0.322591387701336,0.2884504482756363,0.2201,0.4728,0.3205
10639,15/9-F-1 C,3883.7,8.5569,42.0934,2.2797,0.2085,0.26510096622193663,0.31588641570848697,0.3242618721330687,0.2830523428543907,0.2204,0.4708,0.3106
10640,15/9-F-1 C,3883.8,8.5569,42.4859,2.2766,0.2098,0.25495873465784924,0.3086924422012571,0.33108296396102876,0.2803279187476757,0.2219,0.4655,0.314
10641,15/9-F-1 C,3883.9,8.5568,43.8718,2.2732,0.2134,0.24568536423323586,0.30085624311839365,0.33310454039858967,0.2783877252092826,0.2245,0.4614,0.3262
10642,15/9-F-1 C,3884.0,8.5243,46.2541,2.2715,0.2185,0.24034952674221935,0.29376019961812394,0.33755908762873577,0.2757719001649313,0.2272,0.4572,0.3474
10643,15/9-F-1 C,3884.1,8.5406,44.4535,2.2722,0.2165,0.2366128281997688,0.2871744603745018,0.3421462236334662,0.2745734641964709,0.2261,0.4555,0.3315
10644,15/9-F-1 C,3884.2,8.5569,42.8216,2.2742,0.2132,0.2370659525554038,0.2818511623083168,0.3406621988556086,0.2712606104874364,0.2241,0.45799999999999996,0.317
10645,15/9-F-1 C,3884.3,8.5569,43.5017,2.2769,0.2097,0.23974981044636362,0.27394989255000834,0.334715053464358,0.2651953062857166,0.2218,0.4649,0.32299999999999995
10646,15/9-F-1 C,3884.4,8.5568,46.4958,2.2799,0.2098,0.24139704164964643,0.2708418115331857,0.33451406564056374,0.263233538439489,0.2208,0.4691,0.3495
10647,15/9-F-1 C,3884.5,8.5243,49.0503,2.2834,0.215,0.24985847241737114,0.26486502636612913,0.33431298475823124,0.26382536552121444,0.2217,0.4698,0.37200000000000005
10648,15/9-F-1 C,3884.6,8.5406,53.8438,2.2885,0.2171,0.24868424001548003,0.2558511787157744,0.35520240465805286,0.26717172840301384,0.2208,0.466,0.4145
10649,15/9-F-1 C,3884.7,8.5569,56.6756,2.299,0.2214,0.24321173174475935,0.2502735862322462,0.38068147273782615,0.2723754373005453,0.2189,0.4603,0.4396
10650,15/9-F-1 C,3884.8,8.5569,57.9434,2.3183,0.2263,0.23807120613055976,0.2442028760829847,0.40722089292739655,0.2780902240376045,0.2143,0.4579,0.4508
10651,15/9-F-1 C,3884.9,8.5569,58.5106,2.3466,0.23199999999999998,0.23446666349026168,0.23969979668666036,0.41732219709972934,0.27698998936823094,0.2069,0.4671,0.4559
10652,15/9-F-1 C,3885.0,8.5569,57.9295,2.3758,0.2365,0.23205539077658915,0.23588179862964204,0.41363499719855573,0.275978986467148,0.1567,0.5856,0.4507
10653,15/9-F-1 C,3885.1,8.5569,56.9192,2.3947,0.2387,0.22793809736941698,0.23065324717922156,0.4132997640812518,0.2719809300094053,0.1459,0.6193,0.4418
10654,15/9-F-1 C,3885.2,8.5569,55.7183,2.3985,0.2394,0.2282720021239994,0.22334015887837713,0.411400820260078,0.26618464165090655,0.1437,0.6262,0.4312
10655,15/9-F-1 C,3885.3,8.5569,54.7346,2.3896,0.2398,0.22796379146685994,0.22068327797434537,0.40012335543708083,0.25988044734365956,0.1488,0.6141,0.4225
10656,15/9-F-1 C,3885.4,8.5569,52.3623,2.3758,0.24,0.20903219683653487,0.21524088706535888,0.3834562965247531,0.2537982298682497,0.1567,0.5933,0.4015
10657,15/9-F-1 C,3885.5,8.5569,50.3982,2.3644,0.2393,0.1931245983544616,0.20889798549336613,0.3838871442603902,0.24449977883384294,0.1632,0.5885,0.3841
10658,15/9-F-1 C,3885.6,8.5569,49.2422,2.3586,0.23800000000000002,0.19265107066797937,0.207391977978488,0.34267923358747676,0.23646168162681516,0.1651,0.5998,0.3731
10659,15/9-F-1 C,3885.7,8.5569,47.9176,2.3578,0.2374,0.18963065769215562,0.20617799751999724,0.28842809480099857,0.21942733450768134,0.16699999999999998,0.613,0.3621
10660,15/9-F-1 C,3885.8,8.5569,47.1,2.3581,0.2377,0.18426544306210763,0.20612396399185248,0.26268834430169646,0.20862943831568787,0.1668,0.6274,0.3549
10661,15/9-F-1 C,3885.9,8.5569,46.358999999999995,2.3556,0.2387,0.17736332475036148,0.20373980863385827,0.24706446893545134,0.1955122106740718,0.1682,0.6314,0.3483
10662,15/9-F-1 C,3886.0,8.557,46.6193,2.3494,0.2392,0.1601382577234018,0.20382130251654992,0.2185617616466258,0.18443588830837046,0.1718,0.6382,0.3506
10663,15/9-F-1 C,3886.1,8.6056,46.0298,2.3411,0.2346,0.16802580877462905,0.20755358594930712,0.1619965254224458,0.16450156130956853,0.2097,0.574,0.3454
10664,15/9-F-1 C,3886.2,8.5569,46.1361,2.333,0.2335,0.17510574088701603,0.21184109637534226,0.1152442853272549,0.1474289686986561,0.2121,0.5947,0.3463
10665,15/9-F-1 C,3886.3,8.5569,46.2171,2.327,0.2292,0.17353589500990615,0.21415478605354016,0.0881360887005513,0.1328997699444829,0.2124,0.6093,0.3471
10666,15/9-F-1 C,3886.4,8.5569,46.2142,2.3242,0.2263,0.1748444936554555,0.2145259552811047,0.05694294567287725,0.12195358354529869,0.2122,0.6279,0.34700000000000003
10667,15/9-F-1 C,3886.5,8.557,46.4373,2.3258,0.2217,0.17312796993820795,0.21423434902562366,0.035709837827861815,0.11760269169008426,0.2098,0.6466,0.349
10668,15/9-F-1 C,3886.6,8.5812,45.976000000000006,2.3307,0.2242,0.16193670524578055,0.2129329917080141,0.05107530767574875,0.11700599663596668,0.2092,0.6384,0.3449
10669,15/9-F-1 C,3886.7,8.5569,45.786,2.3368,0.2245,0.15830216922802254,0.21234743798801176,0.049760551762475666,0.11743702528261926,0.2072,0.6438,0.3432
10670,15/9-F-1 C,3886.8,8.557,46.2582,2.3412,0.2217,0.16172726971602006,0.21695720736109703,0.036069700697702045,0.11401016170346161,0.2046,0.6593,0.3474
10671,15/9-F-1 C,3886.9,8.6057,46.0839,2.3428,0.2213,0.1880843737149381,0.2312911464183494,-0.016554142658660308,0.09335163201555471,0.2038,0.6944,0.3459
10672,15/9-F-1 C,3887.0,8.6057,46.5027,2.3426,0.22,0.20935413494016025,0.23834724342647542,-0.05163594401163066,0.08450478324622764,0.2034,0.7196,0.3496
10673,15/9-F-1 C,3887.1,8.6057,46.6111,2.3441,0.2171,0.188675422969832,0.2333007715634716,-0.020724852408976806,0.09054019975423551,0.2017,0.7037,0.3505
10674,15/9-F-1 C,3887.2,8.6057,46.8553,2.351,0.2132,0.15185995551251213,0.21790487420266452,0.05146124432418337,0.11604292684920614,0.1978,0.6682,0.3527
10675,15/9-F-1 C,3887.3,8.6058,48.3271,2.3636,0.21,0.13385812520333468,0.21050579068097225,0.12146135354598502,0.13567319441923686,0.1922,0.6418,0.3657
10676,15/9-F-1 C,3887.4,8.6383,47.3961,2.3775,0.2061,0.14792353898060637,0.21484384804769785,0.12975432280277258,0.13801833961426307,0.1859,0.6528,0.3575
10677,15/9-F-1 C,3887.5,8.6383,46.396,2.3871,0.2051,0.1598077329694306,0.22110111996150528,0.12492787911053306,0.14079077662530232,0.1822,0.6649,0.3486
10678,15/9-F-1 C,3887.6,8.6383,48.0001,2.3893,0.2039,0.17443779645204582,0.22919532387664437,0.1281083491031075,0.14535181655846088,0.1809,0.6686,0.3628
10679,15/9-F-1 C,3887.7,8.6382,48.6598,2.3865,0.2024,0.17493159352844256,0.23090851932076448,0.13286778831908436,0.1477072337804095,0.1813,0.6655,0.3687
10680,15/9-F-1 C,3887.8,8.6057,47.0587,2.3834,0.2026,0.17067234031557593,0.23213174129661993,0.1473671077937865,0.1540586103769709,0.1824,0.6512,0.3545
10681,15/9-F-1 C,3887.9,8.6057,47.0184,2.384,0.2007,0.16064857443616173,0.2322844020803947,0.1783437389762196,0.16533337259698322,0.1815,0.6351,0.3541
10682,15/9-F-1 C,3888.0,8.6057,47.6659,2.3897,0.2002,0.15259407792746976,0.23118914548266753,0.21047904264524778,0.1766699326681495,0.1793,0.6229,0.3599
10683,15/9-F-1 C,3888.1,8.6057,47.7499,2.3991,0.2018,0.15845296068882816,0.2347450006280515,0.22778390085371825,0.1837537055929571,0.1767,0.62,0.3606
10684,15/9-F-1 C,3888.2,8.6057,47.6897,2.4086,0.2044,0.1845210858529112,0.2441781250225441,0.21444644571839463,0.1863912156954932,0.1379,0.7644,0.3601
10685,15/9-F-1 C,3888.3,8.6057,48.3214,2.4136,0.2065,0.18582535961296218,0.24708905604910486,0.2111739567284941,0.18735148222346093,0.1351,0.7808,0.3656
10686,15/9-F-1 C,3888.4,8.6057,50.3605,2.4117,0.2073,0.18235757976453257,0.2502247699019634,0.2098365950696554,0.1894903136993675,0.1362,0.7805,0.3837
10687,15/9-F-1 C,3888.5,8.6056,49.0825,2.406,0.2058,0.19991965159056768,0.2579424305731354,0.19816203904607557,0.19184209461910562,0.1394,0.7721,0.3724
10688,15/9-F-1 C,3888.6,8.5569,47.341,2.4013,0.2043,0.2068528500066979,0.2612390711825857,0.19490267445906262,0.19368102954128147,0.1421,0.7598,0.35700000000000004
10689,15/9-F-1 C,3888.7,8.5569,46.3993,2.3993,0.1993,0.20723030984835328,0.2617147757943664,0.20881743877459735,0.19950834889678612,0.1757,0.6326,0.3487
10690,15/9-F-1 C,3888.8,8.5569,42.9257,2.3965,0.1962,0.2010145582133722,0.2584696615506934,0.2708418115331857,0.22034348509704701,0.1754,0.5934,0.318
10691,15/9-F-1 C,3888.9,8.5569,39.3729,2.3868,0.19399999999999998,0.2114409355786694,0.2544513953450164,0.34423503455163956,0.2420939838838832,0.1778,0.5439,0.2865
10692,15/9-F-1 C,3889.0,8.5569,37.2594,2.3711,0.192,0.2281692895398505,0.2538224387080733,0.37914228664732075,0.2558270827032344,0.1824,0.514,0.2678
10693,15/9-F-1 C,3889.1,8.5569,35.7658,2.3509,0.1901,0.252634615712395,0.25073706790378986,0.4653977242924431,0.28053284445138243,0.1886,0.4605,0.2546
10694,15/9-F-1 C,3889.2,8.5569,35.409,2.3274,0.1892,0.27346427262134626,0.24447504468901163,0.5635997288815311,0.3105658722831993,0.1963,0.4068,0.2514
10695,15/9-F-1 C,3889.3,8.5569,34.4801,2.3038,0.1903,0.30502875374633315,0.24084865848536072,0.6486526951312229,0.3369198022002281,0.2048,0.3626,0.2432
10696,15/9-F-1 C,3889.4,8.5568,35.0288,2.2861,0.1929,0.34196840817993795,0.23449197423898832,0.7552572614351403,0.3730224027881573,0.2119,0.3198,0.248
10697,15/9-F-1 C,3889.5,8.5243,35.204,2.2778,0.1966,0.37456506072276513,0.22996326197942932,0.8508177139552593,0.402484922073764,0.2163,0.2878,0.2496
10698,15/9-F-1 C,3889.6,8.5373,34.1456,2.276,0.1962,0.4104735427283305,0.22739816987365508,0.9519297761483233,0.4370208425856059,0.2167,0.2609,0.2402
10699,15/9-F-1 C,3889.7,8.5569,33.6352,2.2774,0.1919,0.4598597061048255,0.22564521297545334,1.1004635982512054,0.4818008095386106,0.2145,0.2285,0.2357
10700,15/9-F-1 C,3889.8,8.5569,33.1046,2.2807,0.1888,0.5270237855101041,0.2252575769240989,1.2720505749886115,0.5233301768377749,0.2121,0.196,0.231
10701,15/9-F-1 C,3889.9,8.5569,33.3624,2.2847,0.1862,0.6004719164660735,0.22326224687663068,1.5778328972308573,0.5759956202032677,0.2097,0.1485,0.2333
10702,15/9-F-1 C,3890.0,8.5569,32.6286,2.2878,0.1852,0.6700602174731343,0.2219095465881341,1.87746119060655,0.625363904605701,0.2083,0.1313,0.2268
10718,15/9-F-1 C,3891.6,8.5569,37.291,2.3016,0.1952,1.0320422734770796,0.28330122870354957,1.8526757480083096,0.8103199059248403,0.2075,0.1297,0.2681
10719,15/9-F-1 C,3891.7,8.5569,37.4342,2.2971,0.1985,0.9817461432349174,0.2844532940108529,1.7240717851923122,0.7889033616524326,0.2104,0.1381,0.2693
10720,15/9-F-1 C,3891.8,8.5569,36.8657,2.2896,0.2017,0.8905216159094759,0.286254320828791,1.5063791905396187,0.7461357975265128,0.2142,0.1487,0.2643
10721,15/9-F-1 C,3891.9,8.5569,38.251,2.2815,0.2034,0.7666210205935192,0.2840921906428343,1.389915260530417,0.6924062348336305,0.2177,0.1734,0.2766
10722,15/9-F-1 C,3892.0,8.5569,38.175,2.276,0.2044,0.6619735055657249,0.2777696100836505,1.4146040406833582,0.6706539723046138,0.22,0.168,0.2759
10723,15/9-F-1 C,3892.1,8.5569,39.2046,2.2749,0.2065,0.6092421357313318,0.27863929789073916,1.3396819437867131,0.6461095219788479,0.2212,0.1798,0.285
10724,15/9-F-1 C,3892.2,8.5569,39.2929,2.2769999999999997,0.2101,0.5519376953648372,0.28321074126038376,1.12606318811135,0.591309524584498,0.2219,0.2192,0.2858
10725,15/9-F-1 C,3892.3,8.5569,37.9973,2.2815,0.2139,0.5118967236804309,0.2885621983938206,0.9545705191486931,0.5446260643195632,0.2219,0.257,0.2743
10726,15/9-F-1 C,3892.4,8.5569,40.5818,2.2882,0.2162,0.4800932180589613,0.29620433046336514,0.8118296100882607,0.5008811238504554,0.2205,0.2967,0.2971
10727,15/9-F-1 C,3892.5,8.5569,42.2624,2.2967,0.2167,0.45698817728456526,0.2997251539756369,0.7208288413814529,0.4672528302360654,0.2178,0.3273,0.312
10728,15/9-F-1 C,3892.6,8.5569,42.7304,2.3052,0.2161,0.43550991964069874,0.29637995377138576,0.7384713702602818,0.4609879983425001,0.2147,0.3259,0.3162
10729,15/9-F-1 C,3892.7,8.5569,43.1102,2.3106,0.2155,0.4060289449636151,0.28907587889821995,0.7810153671674371,0.4576397138296802,0.2126,0.3158,0.3195
10730,15/9-F-1 C,3892.8,8.5569,43.903,2.3101,0.2145,0.3803921600570273,0.2852871973693973,0.7842463080675073,0.447266591393254,0.2123,0.3155,0.3266
10731,15/9-F-1 C,3892.9,8.5406,41.7823,2.3055,0.2159,0.3578586483017929,0.2854222741882467,0.7345518190277314,0.4207806195485654,0.2145,0.3267,0.3078
10732,15/9-F-1 C,3893.0,8.5569,40.7093,2.3018,0.2158,0.3590572276348891,0.2917905063857841,0.6355842663112302,0.3900514964589873,0.2157,0.3563,0.2983
10733,15/9-F-1 C,3893.1,8.5569,40.9052,2.3027,0.2207,0.3684542466690496,0.29690639797775836,0.5613876373001334,0.3662548106863863,0.2174,0.3799,0.3
10734,15/9-F-1 C,3893.2,8.5569,41.1325,2.3052,0.2262,0.36910448557162934,0.30070415259612365,0.4928022803647704,0.34056308333337104,0.2187,0.4034,0.3021
10735,15/9-F-1 C,3893.3,8.5569,40.7459,2.3048,0.2298,0.3549915029784812,0.30022580676815774,0.446008733684012,0.3199592290701813,0.2203,0.4189,0.2986
10736,15/9-F-1 C,3893.4,8.5569,41.201,2.3012,0.2318,0.32294251635301513,0.2940471613437156,0.4461953130146362,0.3082868886291049,0.2223,0.4162,0.3026
10737,15/9-F-1 C,3893.5,8.5569,43.3553,2.2963,0.2333,0.2893882567757775,0.28885261419974784,0.4457909564400544,0.2971036501492565,0.2246,0.4145,0.3217
10738,15/9-F-1 C,3893.6,8.5569,43.6989,2.2913,0.2349,0.2691158268951194,0.2874882084012877,0.4125277444720114,0.2778383330020474,0.2269,0.4244,0.3248
10739,15/9-F-1 C,3893.7,8.5569,43.6784,2.2864,0.2357,0.2612628687924935,0.28827158825482113,0.3573248827402091,0.2606913659374766,0.2289,0.4439,0.3246
10740,15/9-F-1 C,3893.8,8.5569,42.9012,2.2803,0.2348,0.2539676634149618,0.29068000541786293,0.31937675805824955,0.23849773530735868,0.2307,0.4567,0.3177
10741,15/9-F-1 C,3893.9,8.5569,44.044,2.2722,0.2326,0.24094841603303793,0.2897004101287091,0.2941574807696913,0.22486959457325706,0.2326,0.4656,0.3278
10742,15/9-F-1 C,3894.0,8.5569,43.2659,2.2652,0.2307,0.2307553740419857,0.28831631016629133,0.27742583227586104,0.21693085374102133,0.2342,0.4698,0.3209
10743,15/9-F-1 C,3894.1,8.5569,44.8295,2.2615,0.2314,0.21958452621425478,0.287801729930226,0.2648886261206196,0.20771513380556658,0.2358,0.4741,0.3348
10744,15/9-F-1 C,3894.2,8.5569,44.9296,2.2608,0.2351,0.2085757089475749,0.2848591767337632,0.24142195171199535,0.19481948956203513,0.2375,0.48200000000000004,0.3357
10745,15/9-F-1 C,3894.3,8.5569,43.3586,2.2611,0.2402,0.20617799751999724,0.2834821470489709,0.22237826594495555,0.18435067404695643,0.2394,0.4863,0.3218
10746,15/9-F-1 C,3894.4,8.5569,42.6634,2.2613,0.2441,0.1867303757923111,0.28253148381222803,0.1828424585586924,0.16521463991032934,0.2409,0.5017,0.3156
10747,15/9-F-1 C,3894.5,8.5569,43.9968,2.2613,0.2464,0.1570637003826231,0.279461609257673,0.13665716187387886,0.14718147219279668,0.2418,0.5235,0.3274
10748,15/9-F-1 C,3894.6,8.5569,44.632,2.2627,0.2477,0.14104194093904932,0.2815787350237518,0.09366678222790285,0.12823767076918724,0.2419,0.5456,0.33299999999999996
10749,15/9-F-1 C,3894.7,8.5569,46.2773,2.2655,0.2426,0.13286778831908436,0.2836177863656437,0.06744284277638066,0.11280601726688495,0.2389,0.5662,0.3475
10750,15/9-F-1 C,3894.8,8.5569,48.2256,2.2689,0.2486,0.12103430247229907,0.28836102747295184,0.03334332313522373,0.0989550604384692,0.2401,0.5841,0.3648
10751,15/9-F-1 C,3894.9,8.5569,48.558,2.2714,0.2481,0.11206850426819709,0.2910134539653803,0.007534417897257678,0.08933980777103127,0.239,0.6009,0.3677
10752,15/9-F-1 C,3895.0,8.5569,50.0831,2.2736,0.247,0.10510124454964245,0.2924997396855805,-0.001217730168264192,0.08464776085472994,0.2379,0.6098,0.3813
10753,15/9-F-1 C,3895.1,8.5569,47.5744,2.2768,0.2456,0.09142072899205131,0.29190140046546714,-0.012378417874516247,0.07932598675281498,0.2362,0.6171,0.3591
10754,15/9-F-1 C,3895.2,8.5569,46.2596,2.2823,0.2445,0.08328756932728293,0.29280966541729014,-0.028121382973734184,0.07236020396348847,0.2339,0.6298,0.3474
10755,15/9-F-1 C,3895.3,8.5569,47.9373,2.2881,0.2454,0.08228258991243757,0.29655550608822345,-0.04033862972650457,0.06490702715963612,0.2322,0.6424,0.3623
10756,15/9-F-1 C,3895.4,8.5569,48.3191,2.2913,0.2486,0.0835026198302674,0.300486787986029,-0.047498152136976404,0.059449812507960886,0.2324,0.6468,0.3657
10757,15/9-F-1 C,3895.5,8.5569,48.2171,2.2905,0.2517,0.07798529102950204,0.30511480803539526,-0.06600683616875765,0.05380805992065794,0.2339,0.6546,0.3648
10758,15/9-F-1 C,3895.6,8.5569,48.1876,2.287,0.2523,0.06621407547124403,0.3127061455978901,-0.07945928349752027,0.05010896291786752,0.2354,0.6597,0.3645
10759,15/9-F-1 C,3895.7,8.5569,48.4353,2.283,0.2515,0.06442054843359354,0.31580246973704496,-0.0856039478702139,0.04960561259497315,0.2364,0.6615,0.3667
10760,15/9-F-1 C,3895.8,8.5569,46.8662,2.2799,0.2522,0.0665122778565955,0.32444708550508605,-0.09425807260839858,0.04731381581538833,0.2378,0.6622,0.3528
10761,15/9-F-1 C,3895.9,8.5569,46.4698,2.2781,0.2554,0.07081335970271548,0.32992644079545164,-0.09826930827078127,0.04598760566096742,0.2397,0.6601,0.3493
10762,15/9-F-1 C,3896.0,8.5569,47.6175,2.2779,0.2592,0.07155063936693204,0.3344336444594806,-0.10165883427249074,0.045596771867578836,0.2413,0.66,0.3594
10763,15/9-F-1 C,3896.1,8.5569,49.4772,2.279,0.2601,0.06948309393461137,0.33959055226804025,-0.10347378251044473,0.04626098019212193,0.2412,0.6632,0.3759
10764,15/9-F-1 C,3896.2,8.5569,50.0791,2.2816,0.2561,0.07404806906263305,0.34502066154211486,-0.10402526764093542,0.04641711698399,0.2387,0.6697,0.3813
10765,15/9-F-1 C,3896.3,8.5569,48.0314,2.2859,0.2483,0.079543007402906,0.3562362572897677,-0.10657115822045499,0.04723591545968112,0.2342,0.6794,0.3631
10766,15/9-F-1 C,3896.4,8.5569,49.1234,2.2938,0.2392,0.08685791565984682,0.3649447772129475,-0.10963487855187583,0.04898530257071102,0.2278,0.6976,0.3728
10767,15/9-F-1 C,3896.5,8.5569,49.4175,2.307,0.2302,0.10064620014548008,0.377178712990244,-0.10907622851098606,0.05728564441821465,0.2197,0.718,0.3754
10768,15/9-F-1 C,3896.6,8.5569,46.8614,2.3243,0.2222,0.11856231263560317,0.3943465968683128,-0.10050780386186829,0.07419453040181836,0.2106,0.7332,0.3528
10769,15/9-F-1 C,3896.7,8.5569,45.4872,2.3428,0.2151,0.14317099320017834,0.40998381622654145,-0.08370400543686911,0.09860911930029265,0.2014,0.7458,0.3406
10770,15/9-F-1 C,3896.8,8.5569,45.3574,2.3609,0.2088,0.17125827467577565,0.42050033913748,-0.05017104106468636,0.12172394563736699,0.1927,0.7483,0.3395
10771,15/9-F-1 C,3896.9,8.5569,44.6333,2.3803,0.2016,0.2100508498751372,0.4311224224012326,-0.0051551504466020364,0.156306799494073,0.1831,0.7456,0.3331
10772,15/9-F-1 C,3897.0,8.5569,43.6126,2.4037,0.1923,0.24799780208012073,0.4439979270781398,0.04704110341590709,0.1936254184928794,0.1714,0.7465,0.324
10773,15/9-F-1 C,3897.1,8.5569,42.223,2.4262,0.1816,0.2745965422569967,0.45732164367683426,0.099300726233463,0.23492203142819226,0.1594,0.7504,0.3117
10774,15/9-F-1 C,3897.2,8.5569,42.766999999999996,2.4455,0.1707,0.3023525779195626,0.4698661792731423,0.1509098737011218,0.2656666994524827,0.1484,0.7572,0.3166
10775,15/9-F-1 C,3897.3,8.5569,40.2803,2.4635,0.161,0.332418259702485,0.48494012946802834,0.1931524368520772,0.29686255199267286,0.1384,0.7648,0.2945
10776,15/9-F-1 C,3897.4,8.5569,41.1048,2.4833,0.1527,0.3651696352143825,0.5045660026632731,0.24556201665596228,0.3358388695799541,0.1283,0.7743,0.3018
10777,15/9-F-1 C,3897.5,8.5569,41.4863,2.5073,0.1453,0.4070508148042503,0.5249410825362559,0.30950241496670333,0.3820530821153151,0.0816,1.0,0.3052
10778,15/9-F-1 C,3897.6,8.557,39.5857,2.5296,0.1358,0.4689968090596017,0.5472946247053214,0.3736658429916449,0.4312994194693514,0.0688,1.0,0.2884
10779,15/9-F-1 C,3897.7,8.6057,38.4819,2.5443,0.1306,0.5382343086376412,0.5854494489858464,0.4310902333646108,0.4890862041023504,0.0604,1.0,0.2786
10780,15/9-F-1 C,3897.8,8.622,37.1884,2.5574,0.1247,0.5870820734374975,0.6075622431835882,0.4962513980393191,0.5373404780963122,0.0529,1.0,0.2671
10781,15/9-F-1 C,3897.9,8.6383,37.6663,2.5699,0.1222,0.6277958410280347,0.6251477583234077,0.5768134032143983,0.5926984858481853,0.0458,1.0,0.2714
10782,15/9-F-1 C,3898.0,8.6383,38.6194,2.5793,0.1209,0.674282307975821,0.643600706192297,0.6589267449862752,0.6633616475340067,0.0404,1.0,0.2798
10783,15/9-F-1 C,3898.1,8.6383,39.1616,2.5860000000000003,0.1198,0.7478156149651696,0.6697444547326088,0.7724904032296688,0.7540423867854364,0.0366,1.0,0.2846
10784,15/9-F-1 C,3898.2,8.6383,38.0318,2.5932,0.1175,0.7855077880892262,0.6911964632224709,0.8323428271800754,0.8007102064798879,0.0325,1.0,0.2746
10785,15/9-F-1 C,3898.3,8.6383,38.5319,2.6041,0.1142,0.8349290964605758,0.7076638373564174,0.8439363008835102,0.8332937651677963,0.0262,1.0,0.2791
10786,15/9-F-1 C,3898.4,8.6383,37.0584,2.6171,0.1123,0.8922727382474911,0.7347358404209245,0.8225276623399681,0.8416597432130047,0.02,1.0,0.266
10787,15/9-F-1 C,3898.5,8.6383,38.2553,2.6252,0.114,0.9220867780683278,0.7655642519649244,0.7992302384339631,0.849155193937991,0.02,1.0,0.2766
10788,15/9-F-1 C,3898.6,8.6384,38.6025,2.6218,0.11900000000000001,0.9641511609185385,0.7858563647484238,0.8035663583812005,0.8743426356188275,0.02,1.0,0.2797
10789,15/9-F-1 C,3898.7,8.6871,38.3201,2.6057,0.1224,1.0264801490621276,0.8095799139088652,0.8369314498906648,0.9223361307758796,0.0253,1.0,0.2772
10790,15/9-F-1 C,3898.8,8.6871,38.2033,2.5877,0.1286,1.1437546574054023,0.8252118389368177,0.8950743078291088,0.962326709256072,0.0356,1.0,0.2761
10791,15/9-F-1 C,3898.9,8.687000000000001,38.8466,2.5771,0.1368,1.3216108564530102,0.8641312039452556,0.9745116927373284,1.0636260431020408,0.0417,0.9361,0.2818
10792,15/9-F-1 C,3899.0,8.6383,38.8454,2.5747,0.1404,1.4755549735841313,0.8902253465822839,1.1134419539653215,1.2102489415078599,0.043,0.8009999999999999,0.2818
10793,15/9-F-1 C,3899.1,8.6383,39.3025,2.5758,0.1427,1.5518609193522794,0.8846651126967248,1.2453349655390635,1.2739822479130114,0.0424,0.7169,0.2858
10794,15/9-F-1 C,3899.2,8.6383,41.0302,2.5759,0.1443,1.6835747187104813,0.8954612219428388,1.332456639304119,1.3592072925408254,0.0423,0.6652,0.3012
10842,15/9-F-1 C,3904.0,8.5569,11.2078,2.3003,0.1203,1.2350256873952117,0.8254131341811646,1.9972338739457884,1.4554189681633645,0.17800000000000002,0.1288,0.0372
10843,15/9-F-1 C,3904.1,8.5569,11.2055,2.3049,0.1278,1.2067152652158497,0.8112598940392202,1.9955566635460331,1.4402319362267888,0.1794,0.1339,0.0372
10846,15/9-F-1 C,3904.4,8.5569,17.4863,2.3323,0.1554,1.275002515521961,0.7882956700831831,1.9746696311493082,1.4287469121295913,0.1811,0.1601,0.0927
10847,15/9-F-1 C,3904.5,8.5569,20.2259,2.3459,0.1621,1.4370732329251525,0.7991957604934464,1.4679231692102983,1.2812129597642452,0.1791,0.1723,0.11699999999999999
10848,15/9-F-1 C,3904.6,8.5569,24.3225,2.3582,0.1666,1.5239661590421432,0.8072575862943988,1.1835004568895318,1.161257168122225,0.1767,0.24100000000000002,0.1532
10849,15/9-F-1 C,3904.7,8.5568,29.4689,2.3639,0.1715,1.3960039578403471,0.805004432177505,0.980866554582079,1.04056674074671,0.1767,0.2945,0.1988
10850,15/9-F-1 C,3904.8,8.5243,33.4937,2.3602,0.1734,1.1289998857499857,0.7914309769645094,0.8594685478583648,0.9333809789861347,0.1787,0.3299,0.2344
10851,15/9-F-1 C,3904.9,8.5243,35.1679,2.3507,0.1747,1.0032364334971653,0.7809506463768694,0.860978492805098,0.9239379205577981,0.1825,0.3252,0.2493
10852,15/9-F-1 C,3905.0,8.5244,35.0829,2.3423,0.1754,0.9730908907942887,0.7740641876371588,0.8804991864425222,0.9304192048757646,0.1857,0.315,0.2485
10853,15/9-F-1 C,3905.1,8.5569,34.5521,2.3393,0.1724,0.952714970006041,0.7697169474348864,0.8992567572029627,0.9420576838413951,0.1855,0.3094,0.2438
10854,15/9-F-1 C,3905.2,8.5569,35.3982,2.3426,0.1705,0.9477277269633156,0.765616406493218,0.9158692316218919,0.9483542733693079,0.1836,0.3075,0.2513
10855,15/9-F-1 C,3905.3,8.5406,35.1282,2.3517,0.1613,0.9349022583223139,0.7484283735046271,0.8997275075067261,0.9199249253265694,0.1768,0.3213,0.2489
