wellName,MD,BS,CALI,DT,DTS,GR,NPHI,RACEHM,RACELM,RHOB,RPCEHM,RPCELM,PHIF,SW,VSH
15/9-F-1 C,3501.4,8.5,8.5243,,,25.176,0.2029,1.267,1.5638,2.2307,0.9789,1.126,0.2349,0.6017,0.1609
15/9-F-1 C,3501.5,8.5,8.5243,,,24.0656,0.2014,1.2173,1.5631,2.2332,0.9116,1.0751,0.2335,0.6212,0.151
15/9-F-1 C,3501.6,8.5,8.5243,,,24.38,0.1972,1.1914,1.5578,2.2357,0.8515,1.0357,0.2309,0.6445,0.1538
15/9-F-1 C,3501.7,8.5,8.5243,,,23.9982,0.1933,1.1505,1.5596,2.2391,0.8179,1.0044,0.2282,0.6607,0.1504
15/9-F-1 C,3501.8,8.5,8.5243,,,25.3078,0.1912,1.1298,1.5635,2.2429,0.788,0.998,0.2261,0.6772,0.162
15/9-F-1 C,3501.9,8.5,8.5243,,,24.9092,0.1891,1.1178,1.5728,2.2462,0.7652,0.967,0.2241,0.6895,0.1585
15/9-F-1 C,3502,8.5,8.5243,,,23.9339,0.1859,1.1011,1.5706,2.2507,0.7436,0.9459,0.2213,0.7032,0.1498
15/9-F-1 C,3502.1,8.5,8.5243,,,24.6812,0.1819,1.0788,1.5671,2.2574,0.7616,0.9526,0.2174,0.7068,0.1565
15/9-F-1 C,3502.2,8.5,8.5243,,,25.1489,0.1777,1.0763,1.5729,2.265,0.7858,0.9728,0.2131,0.7091,0.1606
15/9-F-1 C,3502.3,8.5,8.5243,,,26.4176,0.1736,1.0885,1.5736,2.2709,0.7962,1.0015,0.2094,0.7163,0.1718
15/9-F-1 C,3502.4,8.5,8.5243,,,26.7145,0.1699,1.0949,1.5746,2.274,0.8159,1.0153,0.2069,0.7163,0.1745
15/9-F-1 C,3502.5,8.5,8.5243,,,23.6401,0.1677,1.1257,1.5881,2.2757,0.8573,1.0521,0.2054,0.702,0.1472
15/9-F-1 C,3502.6,8.5,8.5243,,,24.0171,0.1676,1.2245,1.6164,2.2795,0.9183,1.1134,0.2041,0.6864,0.1506
15/9-F-1 C,3502.7,8.5,8.5243,,,23.8429,0.169,1.2637,1.622,2.286,0.9314,1.1304,0.2024,0.6866,0.1491
15/9-F-1 C,3502.8,8.5,8.5243,,,23.9411,0.17,1.3589,1.6423,2.2936,1.0005,1.1516,0.2002,0.6725,0.1499
15/9-F-1 C,3502.9,8.5,8.5243,,,26.5942,0.1698,1.3905,1.665,2.3,1.0158,1.2019,0.1979,0.6776,0.1734
15/9-F-1 C,3503,8.5,8.5243,,,28.1594,0.1688,1.4423,1.6602,2.3049,1.1966,1.2724,0.1958,0.6408,0.1872
15/9-F-1 C,3503.1,8.5,8.5243,,,28.8875,0.1675,1.4986,1.6775,2.3088,1.4568,1.4095,0.194,0.5964,0.1937
15/9-F-1 C,3503.2,8.5,8.5243,,,30.0388,0.1664,1.5283,1.6676,2.3118,1.6646,1.4468,0.1925,0.5694,0.2039
15/9-F-1 C,3503.3,8.5,8.5243,,,30.3664,0.1668,1.6098,1.6932,2.3122,1.8685,1.6265,0.1925,0.5434,0.2067
15/9-F-1 C,3503.4,8.5,8.5243,,,32.1071,0.1698,1.7406,1.6965,2.3092,2.1264,1.6648,0.1948,0.5125,0.2222
15/9-F-1 C,3503.5,8.5,8.5243,,,33.2405,0.1753,1.8944,1.765,2.304,2.3935,1.8576,0.1987,0.4817,0.2322
15/9-F-1 C,3503.6,8.5,8.5243,,,35.5606,0.1818,2.0127,1.8069,2.3006,2.5509,1.9702,0.2025,0.4645,0.2527
15/9-F-1 C,3503.7,8.5,8.5243,,,38.5022,0.1866,2.1369,1.8683,2.3017,2.6634,2.1125,0.2041,0.4561,0.2787
15/9-F-1 C,3503.8,8.5,8.5243,,,40.2708,0.188,2.3315,1.9035,2.3068,2.8316,2.208,0.2029,0.4483,0.2944
15/9-F-1 C,3503.9,8.5,8.5243,,,40.2529,0.1858,2.5077,1.9562,2.3143,3.0317,2.361,0.1994,0.442,0.2943
15/9-F-1 C,3504,8.5,8.5243,,,39.9782,0.1811,2.8547,1.9934,2.3236,3.5917,2.5557,0.1943,0.4206,0.2918
15/9-F-1 C,3504.1,8.5,8.5243,,,42.7859,0.1754,3.1527,2.1027,2.335,4.1245,2.9472,0.1882,0.4099,0.3167
15/9-F-1 C,3504.2,8.5,8.5243,,,43.3834,0.1703,3.3021,2.1351,2.3469,4.3153,3.0496,0.182,0.4135,0.3219
15/9-F-1 C,3504.3,8.5,8.5243,,,45.0736,0.1676,3.2805,2.2035,2.3558,4.2821,3.1619,0.1779,0.4238,0.3369
15/9-F-1 C,3504.4,8.5,8.5243,,,46.1321,0.168,3.3179,2.2811,2.3588,4.2847,3.1685,0.177,0.4262,0.3463
15/9-F-1 C,3504.5,8.5,8.5243,,,47.358,0.1707,3.3542,2.3094,2.3554,4.3068,3.2245,0.1793,0.4221,0.3572
15/9-F-1 C,3504.6,8.5,8.5243,,,47.3025,0.1748,3.4489,2.347,2.3475,4.6443,3.3462,0.1836,0.4016,0.3567
15/9-F-1 C,3504.7,8.5,8.5243,,,44.9975,0.1795,3.4276,2.4025,2.3369,4.7482,3.5196,0.1891,0.387,0.3362
15/9-F-1 C,3504.8,8.5,8.5243,,,45.6211,0.184,3.4752,2.4372,2.3248,4.9534,3.5635,0.1951,0.3716,0.3418
15/9-F-1 C,3504.9,8.5,8.5243,,,46.8076,0.1881,3.5258,2.4645,2.3119,5.0239,3.6575,0.2012,0.3614,0.3523
15/9-F-1 C,3505,8.5,8.5243,,,47.5175,0.1917,3.552,2.5356,2.299,5.0839,3.7222,0.207,0.352,0.3586
15/9-F-1 C,3505.1,8.5,8.5243,,,46.4964,0.1955,3.4832,2.5826,2.2861,4.8223,3.7484,0.213,0.3511,0.3496
15/9-F-1 C,3505.2,8.5,8.5243,,,42.9419,0.1989,3.4776,2.6327,2.272,4.5024,3.5842,0.2192,0.3508,0.3181
15/9-F-1 C,3505.3,8.5,8.5243,,,42.312,0.2003,3.5209,2.6538,2.255,4.4216,3.5816,0.2255,0.3452,0.3125
15/9-F-1 C,3505.4,8.5,8.5243,,,42.4111,0.1986,3.5378,2.6665,2.2361,4.5582,3.6509,0.2313,0.3342,0.3134
15/9-F-1 C,3505.5,8.5,8.5243,,,42.776,0.1954,3.6385,2.7008,2.2191,4.7703,3.7783,0.2359,0.3233,0.3166
15/9-F-1 C,3505.6,8.5,8.5243,,,40.7885,0.194,3.7169,2.7743,2.2079,4.9902,3.9526,0.2392,0.313,0.299
15/9-F-1 C,3505.7,8.5,8.5243,,,41.5826,0.1958,3.7838,2.8085,2.2034,5.0876,3.9807,0.2414,0.3086,0.3061
15/9-F-1 C,3505.8,8.5,8.5243,,,39.9456,0.1999,3.8135,2.8561,2.2035,5.0928,4.0761,0.243,0.3061,0.2915
15/9-F-1 C,3505.9,8.5,8.5243,,,40.4714,0.2042,3.8808,2.8755,2.2044,5.2537,4.0861,0.2445,0.3011,0.2962
15/9-F-1 C,3506,8.5,8.5243,,,40.7211,0.2074,3.9319,2.9529,2.2048,5.3616,4.2099,0.2456,0.2977,0.2984
15/9-F-1 C,3506.1,8.5,8.5243,,,39.6432,0.2097,4.0117,3.0149,2.2053,5.4816,4.2829,0.2463,0.2938,0.2889
15/9-F-1 C,3506.2,8.5,8.5243,,,38.4818,0.2115,4.0336,3.0656,2.2069,5.5078,4.3581,0.2465,0.2925,0.2786
15/9-F-1 C,3506.3,8.5,8.5243,,,39.5185,0.213,4.0766,3.1224,2.2095,5.5454,4.3838,0.2462,0.2925,0.2878
15/9-F-1 C,3506.4,8.5,8.5243,,,39.3333,0.2141,4.1055,3.1562,2.2115,5.5777,4.4171,0.246,0.2919,0.2862
15/9-F-1 C,3506.5,8.5,8.5243,,,37.9855,0.2143,4.1842,3.2633,2.2128,5.6404,4.5021,0.2456,0.2903,0.2742
15/9-F-1 C,3506.6,8.5,8.5243,,,38.1615,0.2131,4.2141,3.3458,2.2137,5.698,4.578,0.2448,0.2899,0.2757
15/9-F-1 C,3506.7,8.5,8.5243,,,40.6144,0.2101,4.2533,3.3781,2.2148,5.7317,4.5979,0.2433,0.2918,0.2975
15/9-F-1 C,3506.8,8.5,8.5243,,,39.2727,0.2057,4.2975,3.4449,2.2156,5.7757,4.6461,0.2412,0.2922,0.2856
15/9-F-1 C,3506.9,8.5,8.5243,,,39.0582,0.201,4.3125,3.5058,2.2155,5.784,4.7075,0.2394,0.2937,0.2837
15/9-F-1 C,3507,8.5,8.5243,,,40.1223,0.1972,4.3675,3.5705,2.2151,5.8719,4.7642,0.238,0.2937,0.2931
15/9-F-1 C,3507.1,8.5,8.5243,,,40.7734,0.1953,4.4523,3.6632,2.2149,5.9081,4.8476,0.2373,0.2939,0.2989
15/9-F-1 C,3507.2,8.5,8.5243,,,39.9823,0.1951,4.4771,3.6981,2.2152,5.9165,4.8825,0.2371,0.2935,0.2919
15/9-F-1 C,3507.3,8.5,8.5243,,,39.2309,0.1962,4.5151,3.7531,2.2157,5.9186,4.9047,0.2374,0.2929,0.2853
15/9-F-1 C,3507.4,8.5,8.5243,,,37.6212,0.1983,4.5818,3.8158,2.2165,5.9311,4.9539,0.2379,0.2913,0.271
15/9-F-1 C,3507.5,8.5,8.5243,,,35.8046,0.2004,4.6418,3.9124,2.2183,5.9396,5.0125,0.2382,0.2901,0.2549
15/9-F-1 C,3507.6,8.5,8.5243,,,37.7862,0.2016,4.7139,3.9993,2.221,5.9522,5.0869,0.2377,0.2912,0.2724
15/9-F-1 C,3507.7,8.5,8.5243,,,38.8451,0.2012,4.7573,4.0466,2.2234,5.967,5.1107,0.2367,0.2923,0.2818
15/9-F-1 C,3507.8,8.5,8.5243,,,37.6819,0.1992,4.8533,4.1571,2.2244,5.9649,5.1831,0.2356,0.2929,0.2716
15/9-F-1 C,3507.9,8.5,8.5243,,,35.4313,0.1973,4.9617,4.2772,2.2238,5.9703,5.2846,0.235,0.2923,0.2516
15/9-F-1 C,3508,8.5,8.5243,,,35.9496,0.1963,5.0441,4.3844,2.2229,6.0118,5.3586,0.235,0.2918,0.2561
15/9-F-1 C,3508.1,8.5,8.5243,,,39.0703,0.1965,5.1065,4.4673,2.2236,6.0483,5.4527,0.2348,0.2927,0.2838
15/9-F-1 C,3508.2,8.5,8.5243,,,39.4026,0.1973,5.2115,4.5474,2.2257,6.0679,5.5116,0.2344,0.2929,0.2867
15/9-F-1 C,3508.3,8.5,8.5243,,,40.3577,0.1981,5.2983,4.6449,2.2278,6.094,5.5663,0.234,0.2932,0.2952
15/9-F-1 C,3508.4,8.5,8.5243,,,39.596,0.1983,5.4955,4.8153,2.2284,6.1162,5.7186,0.2339,0.2925,0.2885
15/9-F-1 C,3508.5,8.5,8.5243,,,38.7465,0.1975,5.658,4.994,2.2271,6.2417,5.8834,0.234,0.2896,0.2809
15/9-F-1 C,3508.6,8.5,8.5243,,,38.5815,0.1964,5.7555,5.1151,2.2243,6.5821,6.1205,0.2345,0.2828,0.2795
15/9-F-1 C,3508.7,8.5,8.5243,,,38.8947,0.1958,5.837,5.2581,2.2215,6.7024,6.2853,0.2352,0.2802,0.2823
15/9-F-1 C,3508.8,8.5,8.5243,,,38.2532,0.1958,5.9985,5.3427,2.2192,6.8391,6.3882,0.236,0.2769,0.2766
15/9-F-1 C,3508.9,8.5,8.5243,,,38.6827,0.1963,6.3383,5.5989,2.2174,6.9879,6.6842,0.2368,0.2739,0.2804
15/9-F-1 C,3509,8.5,8.5243,,,38.3332,0.1963,6.5918,5.7999,2.2167,7.2228,6.9052,0.2371,0.2699,0.2773
15/9-F-1 C,3509.1,8.5,8.5243,,,36.6159,0.1956,6.7261,5.9265,2.2175,7.3832,7.049,0.2365,0.2672,0.2621
15/9-F-1 C,3509.2,8.5,8.5243,,,38.1841,0.1939,6.8829,6.0525,2.2191,7.5497,7.2648,0.2353,0.2666,0.276
15/9-F-1 C,3509.3,8.5,8.5243,,,38.501,0.1915,7.0642,6.2019,2.2202,7.8028,7.4208,0.234,0.2643,0.2788
15/9-F-1 C,3509.4,8.5,8.5243,,,39.2832,0.1885,7.2316,6.3989,2.2209,8.0121,7.727,0.2325,0.2631,0.2857
15/9-F-1 C,3509.5,8.5,8.5243,,,38.9476,0.1858,7.5977,6.612,2.2212,8.394,7.9608,0.2313,0.259,0.2828
15/9-F-1 C,3509.6,8.5,8.5243,,,37.0537,0.1835,7.7611,6.7401,2.2217,8.6968,8.2556,0.2302,0.2554,0.266
15/9-F-1 C,3509.7,8.5,8.5243,,,37.1643,0.1807,7.908,6.8116,2.224,9.3825,8.5587,0.2283,0.2493,0.267
15/9-F-1 C,3509.8,8.5,8.5243,,,35.1502,0.1754,8.1113,6.9844,2.2313,10.482,9.2237,0.2237,0.2413,0.2491
15/9-F-1 C,3509.9,8.5,8.5243,,,33.6708,0.168,8.3254,7.1513,2.246,11.0237,9.6627,0.2157,0.2425,0.236
15/9-F-1 C,3510,8.5,8.5243,,,33.0123,0.1602,8.4783,7.2734,2.2661,11.3426,9.9523,0.2057,0.2484,0.2302
15/9-F-1 C,3510.1,8.5,8.5243,,,32.4252,0.1544,8.7011,7.3948,2.2856,11.6552,10.1497,0.1967,0.2541,0.225
15/9-F-1 C,3510.2,8.5,8.5243,,,33.404,0.1514,8.8595,7.4851,2.2994,11.8343,10.3227,0.1908,0.2591,0.2336
15/9-F-1 C,3510.3,8.5,8.5243,,,34.1917,0.1507,9.001,7.5958,2.3064,11.9767,10.3551,0.1881,0.261,0.2406
15/9-F-1 C,3510.4,8.5,8.5243,,,34.0983,0.1522,9.2613,7.7095,2.3095,12.1917,10.6367,0.1876,0.2596,0.2398
15/9-F-1 C,3510.5,8.5,8.5243,,,34.0501,0.1559,9.373,7.9132,2.3121,12.362,10.9129,0.1882,0.2575,0.2394
15/9-F-1 C,3510.6,8.5,8.5243,,,33.3294,0.1612,9.5058,8.0448,2.3162,12.4198,11.0204,0.1889,0.2559,0.233
15/9-F-1 C,3510.7,8.5,8.5243,,,32.9047,0.1658,9.675,8.1487,2.3206,12.5217,11.0935,0.1893,0.2545,0.2292
15/9-F-1 C,3510.8,8.5,8.5243,,,33.4337,0.1677,9.866,8.3623,2.3222,12.5438,11.3173,0.1895,0.2543,0.2339
15/9-F-1 C,3510.9,8.5,8.5243,,,34.9106,0.1669,10.0851,8.4916,2.32,12.6101,11.4513,0.1899,0.254,0.247
15/9-F-1 C,3511,8.5,8.5243,,,34.9185,0.1659,10.1419,8.7138,2.3149,12.5361,11.5095,0.1913,0.2532,0.2471
15/9-F-1 C,3511.1,8.5,8.5243,,,33.8468,0.1668,10.2159,8.8852,2.3096,12.4269,11.432,0.1934,0.2514,0.2376
15/9-F-1 C,3511.2,8.5,8.5243,,,32.9045,0.1703,10.2892,8.859,2.3056,12.4412,11.5686,0.1962,0.2481,0.2292
15/9-F-1 C,3511.3,8.5,8.5243,,,34.1624,0.1747,10.3609,9.0463,2.3029,12.351,11.569,0.1989,0.2468,0.2404
15/9-F-1 C,3511.4,8.5,8.5243,,,32.6708,0.1783,10.427,9.1319,2.3011,12.2903,11.6682,0.2009,0.2447,0.2272
15/9-F-1 C,3511.5,8.5,8.5243,,,31.2823,0.1808,10.4905,9.2816,2.2999,12.269,11.6883,0.2024,0.2429,0.2149
15/9-F-1 C,3511.6,8.5,8.5243,,,31.6548,0.1835,10.5314,9.3309,2.2989,12.2902,11.6884,0.2038,0.2416,0.2182
15/9-F-1 C,3511.7,8.5,8.5243,,,32.7765,0.1868,10.5693,9.3912,2.2971,12.2336,11.7692,0.2057,0.2408,0.2281
15/9-F-1 C,3511.8,8.5,8.5243,,,34.0578,0.1894,10.5988,9.3846,2.2938,12.2406,11.749,0.2079,0.2393,0.2394
15/9-F-1 C,3511.9,8.5,8.5243,,,35.1948,0.1904,10.7028,9.5513,2.2891,12.2053,11.7998,0.2099,0.2383,0.2495
15/9-F-1 C,3512,8.5,8.5243,,,34.6647,0.1896,10.7768,9.5603,2.2838,12.1701,11.749,0.2114,0.237,0.2448
15/9-F-1 C,3512.1,8.5,8.5243,,,34.7506,0.1874,10.7582,9.6967,2.279,12.1352,11.8101,0.2122,0.2367,0.2456
15/9-F-1 C,3512.2,8.5,8.5243,,,33.5181,0.1852,10.8197,9.7302,2.275,12.1493,11.8308,0.2127,0.2356,0.2347
15/9-F-1 C,3512.3,8.5,8.5243,,,32.8011,0.1839,10.8921,9.7996,2.2713,12.2022,11.9135,0.2134,0.2343,0.2283
15/9-F-1 C,3512.4,8.5,8.5243,,,34.036,0.1832,10.9911,9.7776,2.2677,12.3693,11.9783,0.2144,0.2327,0.2393
15/9-F-1 C,3512.5,8.5,8.5243,,,32.7251,0.183,11.0253,9.8073,2.2642,12.4561,12.0624,0.2155,0.2305,0.2276
15/9-F-1 C,3512.6,8.5,8.5243,,,33.2693,0.1836,11.0769,9.8302,2.2606,12.5513,12.1264,0.2169,0.2288,0.2325
15/9-F-1 C,3512.7,8.5,8.5243,,,32.6321,0.1842,11.1394,9.9701,2.256,12.6928,12.3207,0.2188,0.2261,0.2268
15/9-F-1 C,3512.8,8.5,8.5243,,,32.268,0.1842,11.2643,9.9838,2.2504,13.0184,12.5092,0.2207,0.2221,0.2236
15/9-F-1 C,3512.9,8.5,8.5243,,,33.2191,0.184,11.3838,9.9839,2.2447,13.4043,12.7703,0.2226,0.2184,0.232
15/9-F-1 C,3513,8.5,8.5243,,,32.6356,0.1851,11.4302,10.0969,2.2408,13.7111,12.91,0.2243,0.2148,0.2269
15/9-F-1 C,3513.1,8.5,8.5243,,,32.7869,0.1884,11.477,10.1278,2.2407,13.839,13.0759,0.2257,0.2131,0.2282
15/9-F-1 C,3513.2,8.5,8.5243,,,33.2779,0.1928,11.5541,10.108,2.2434,14.0825,13.1967,0.2265,0.2111,0.2326
15/9-F-1 C,3513.3,8.5,8.5243,,,32.8631,0.1956,11.6855,10.1391,2.2469,14.3596,13.4056,0.2264,0.2094,0.2289
15/9-F-1 C,3513.4,8.5,8.5243,,,33.1838,0.195,11.7858,10.2675,2.2499,14.5152,13.4678,0.2252,0.2095,0.2317
15/9-F-1 C,3513.5,8.5,8.5243,,,32.1746,0.1926,11.9673,10.157,2.2525,14.6172,13.5432,0.2233,0.2099,0.2228
15/9-F-1 C,3513.6,8.5,8.5243,,,30.7062,0.191,11.9892,10.2998,2.2552,14.6828,13.5183,0.2218,0.2101,0.2098
15/9-F-1 C,3513.7,8.5,8.5243,,,31.3688,0.1919,12.0787,10.3544,2.2571,14.7488,13.6706,0.2215,0.2102,0.2157
15/9-F-1 C,3513.8,8.5,8.5243,,,31.1052,0.1944,12.1989,10.2323,2.2588,14.8058,13.7351,0.2219,0.2094,0.2133
15/9-F-1 C,3513.9,8.5,8.5243,,,30.8704,0.1965,12.3171,10.3667,2.2605,14.8535,13.7221,0.2221,0.2089,0.2112
15/9-F-1 C,3514,8.5,8.5243,,,30.6911,0.1967,12.3366,10.377,2.262,14.8536,13.8257,0.2217,0.2091,0.2097
15/9-F-1 C,3514.1,8.5,8.5243,,,29.8319,0.1957,12.3717,10.4107,2.2624,14.8821,13.7997,0.2212,0.2091,0.2021
15/9-F-1 C,3514.2,8.5,8.5243,,,29.6636,0.1945,12.438,10.385,2.26,14.8536,13.8518,0.2215,0.2089,0.2006
15/9-F-1 C,3514.3,8.5,8.5243,,,28.7871,0.1937,12.5554,10.3519,2.2557,14.9013,13.8779,0.2227,0.2075,0.1928
15/9-F-1 C,3514.4,8.5,8.5243,,,30.5799,0.1938,12.5599,10.4009,2.2516,14.8629,13.8258,0.2241,0.2073,0.2087
15/9-F-1 C,3514.5,8.5,8.5243,,,30.5023,0.1955,12.5864,10.4281,2.2483,14.7867,13.9041,0.2259,0.2064,0.208
15/9-F-1 C,3514.6,8.5,8.5243,,,31.0835,0.199,12.6274,10.4253,2.2453,14.777,13.7996,0.2284,0.205,0.2131
15/9-F-1 C,3514.7,8.5,8.5243,,,31.1024,0.2029,12.6401,10.4068,2.2418,14.678,13.8127,0.2311,0.2037,0.2133
15/9-F-1 C,3514.8,8.5,8.5243,,,31.8446,0.2051,12.6886,10.3953,2.2378,14.6545,13.8257,0.2334,0.2025,0.2199
15/9-F-1 C,3514.9,8.5,8.5243,,,30.7193,0.2054,12.6832,10.419,2.2348,14.6732,13.8257,0.2345,0.2013,0.2099
15/9-F-1 C,3515,8.5,8.5243,,,30.6726,0.2039,12.7113,10.3746,2.234,14.6358,13.8256,0.2342,0.2017,0.2095
15/9-F-1 C,3515.1,8.5,8.5243,,,32.4095,0.2016,12.6848,10.3649,2.2351,14.6263,13.7737,0.2329,0.2032,0.2249
15/9-F-1 C,3515.2,8.5,8.5243,,,32.4974,0.1993,12.6801,10.5023,2.2369,14.5519,13.7997,0.2314,0.2047,0.2257
15/9-F-1 C,3515.3,8.5,8.5243,,,30.3576,0.1974,12.7059,10.3972,2.2374,14.4963,13.8254,0.2304,0.2049,0.2067
15/9-F-1 C,3515.4,8.5,8.5243,,,31.0191,0.1957,12.6851,10.4314,2.236,14.4048,13.6705,0.2302,0.2058,0.2126
15/9-F-1 C,3515.5,8.5,8.5243,,,31.3392,0.1942,12.6544,10.4003,2.233,14.3956,13.6961,0.2307,0.2057,0.2154
15/9-F-1 C,3515.6,8.5,8.5243,,,30.3102,0.1937,12.7348,10.4224,2.2296,14.3411,13.6449,0.2316,0.205,0.2063
15/9-F-1 C,3515.7,8.5,8.5244,,,30.1902,0.1958,12.6891,10.5674,2.2262,14.3412,13.6326,0.2336,0.2036,0.2052
15/9-F-1 C,3515.8,8.5,8.5568,,,31.0802,0.1977,12.7029,10.4201,2.2233,14.3775,13.7217,0.2354,0.2025,0.2131
15/9-F-1 C,3515.9,8.5,8.5243,,,31.9605,0.2042,12.584,10.5492,2.2214,14.4413,13.6195,0.2386,0.2003,0.2209
15/9-F-1 C,3516,8.5,8.5243,,,29.5801,0.207,12.6295,10.3167,2.2209,14.3775,13.6961,0.2399,0.1991,0.1998
15/9-F-1 C,3516.1,8.5,8.5243,,,28.7639,0.2075,12.5899,10.3616,2.2213,14.4138,13.6449,0.24,0.1986,0.1926
15/9-F-1 C,3516.2,8.5,8.5243,,,28.7221,0.2062,12.56,10.4889,2.2215,14.3639,13.6452,0.2394,0.1992,0.1922
15/9-F-1 C,3516.3,8.5,8.5243,,,29.1524,0.2045,12.5376,10.387,2.2213,14.4138,13.6194,0.2388,0.1994,0.196
15/9-F-1 C,3516.4,8.5,8.5243,,,31.2593,0.204,12.588,10.323,2.2219,14.3411,13.6449,0.2384,0.2008,0.2147
15/9-F-1 C,3516.5,8.5,8.5243,,,31.4381,0.2049,12.5878,10.3232,2.2241,14.3411,13.6448,0.238,0.2011,0.2163
15/9-F-1 C,3516.6,8.5,8.5243,,,31.0689,0.2067,12.4752,10.4178,2.2268,14.314,13.5685,0.2378,0.2013,0.2129
15/9-F-1 C,3516.7,8.5,8.5243,,,33.818,0.2087,12.5089,10.3543,2.2271,14.323,13.5559,0.2385,0.2017,0.2373
15/9-F-1 C,3516.8,8.5,8.5243,,,33.2906,0.2102,12.578,10.4193,2.2239,14.2868,13.5684,0.2402,0.2006,0.2327
15/9-F-1 C,3516.9,8.5,8.5243,,,32.9771,0.2097,12.5528,10.3636,2.2184,14.2509,13.518,0.2419,0.1996,0.2299
15/9-F-1 C,3517,8.5,8.5243,,,33.4198,0.2064,12.5723,10.3343,2.2128,14.2239,13.5431,0.2425,0.1995,0.2338
15/9-F-1 C,3517.1,8.5,8.5243,,,32.6581,0.2017,12.6105,10.3034,2.2088,14.1437,13.4676,0.2419,0.2001,0.2271
15/9-F-1 C,3517.2,8.5,8.5243,,,31.7997,0.1981,12.6085,10.3448,2.2069,14.0998,13.4304,0.2412,0.2006,0.2195
15/9-F-1 C,3517.3,8.5,8.5243,,,32.2702,0.1976,12.6338,10.3248,2.2072,14.1439,13.4929,0.2409,0.2007,0.2237
15/9-F-1 C,3517.4,8.5,8.5243,,,30.8223,0.2005,12.5828,10.3271,2.2097,14.1797,13.5682,0.2412,0.1998,0.2108
15/9-F-1 C,3517.5,8.5,8.5243,,,30.046,0.2055,12.5903,10.2542,2.2138,14.3503,13.3932,0.2418,0.1982,0.2039
15/9-F-1 C,3517.6,8.5,8.5243,,,30.2368,0.2106,12.5498,10.3195,2.2177,14.4141,13.5685,0.2425,0.1975,0.2056
15/9-F-1 C,3517.7,8.5,8.5243,,,30.0102,0.2132,12.4977,10.306,2.2198,14.515,13.594,0.2428,0.1966,0.2036
15/9-F-1 C,3517.8,8.5,8.5243,,,30.4167,0.2126,12.495,10.1568,2.2186,14.5334,13.6447,0.2429,0.1965,0.2072
15/9-F-1 C,3517.9,8.5,8.5243,,,31.1177,0.21,12.4887,10.174,2.2144,14.5238,13.5431,0.2433,0.1966,0.2134
15/9-F-1 C,3518,8.5,8.5243,,,31.2535,0.2071,12.4083,10.1552,2.2087,14.314,13.4926,0.2441,0.1973,0.2146
15/9-F-1 C,3518.1,8.5,8.5243,,,32.7212,0.2064,12.3452,10.2187,2.2028,14.3231,13.3931,0.2459,0.1966,0.2276
15/9-F-1 C,3518.2,8.5,8.5243,,,32.5216,0.2072,12.2897,10.0753,2.1971,14.3683,13.4927,0.2482,0.1949,0.2258
15/9-F-1 C,3518.3,8.5,8.508,,,33.3283,0.2078,12.1816,10.0423,2.1916,14.3547,13.418,0.2503,0.1937,0.233
15/9-F-1 C,3518.4,8.5,8.4918,,,32.219,0.2079,12.0737,10.0093,2.188,14.3411,13.3433,0.2523,0.1923,0.2183
15/9-F-1 C,3518.5,8.5,8.4755,,,31.1127,0.208,12.0443,10.0248,2.1843,14.3229,13.3431,0.2529,0.1919,0.2134
15/9-F-1 C,3518.6,8.5,8.4756,,,31.3178,0.2069,11.9582,9.9803,2.1832,14.2417,13.2207,0.2528,0.1925,0.2152
15/9-F-1 C,3518.7,8.5,8.5242,,,30.4581,0.2043,11.8455,9.9787,2.1826,14.1482,13.2085,0.252,0.1932,0.2076
15/9-F-1 C,3518.8,8.5,8.4756,,,31.4072,0.2049,11.6797,9.8477,2.1814,14.073,13.0996,0.2526,0.1935,0.216
15/9-F-1 C,3518.9,8.5,8.5243,,,30.4904,0.2032,11.553,9.8343,2.1797,13.968,13.0517,0.2525,0.1939,0.2079
15/9-F-1 C,3519,8.5,8.5243,,,29.1334,0.2031,11.5088,9.8239,2.179,13.8814,12.9804,0.2527,0.1939,0.1958
15/9-F-1 C,3519.1,8.5,8.5243,,,30.3631,0.2037,11.3748,9.7807,2.1801,13.7916,12.9211,0.2526,0.1948,0.2068
15/9-F-1 C,3519.2,8.5,8.5243,,,29.58,0.2052,11.3192,9.6858,2.1817,13.7192,12.7238,0.2526,0.195,0.1998
15/9-F-1 C,3519.3,8.5,8.5243,,,30.0972,0.208,11.1523,9.8441,2.1826,13.6099,12.678,0.2535,0.1953,0.2044
15/9-F-1 C,3519.4,8.5,8.5243,,,30.6697,0.2119,11.146,9.5865,2.1824,13.4856,12.6098,0.2551,0.1952,0.2095
15/9-F-1 C,3519.5,8.5,8.5243,,,30.149,0.214,11.0577,9.6113,2.1816,13.4279,12.6095,0.2562,0.1948,0.2049
15/9-F-1 C,3519.6,8.5,8.5243,,,30.5027,0.2131,10.978,9.5475,2.1815,13.242,12.4418,0.2559,0.1962,0.208
15/9-F-1 C,3519.7,8.5,8.5243,,,29.1274,0.2109,10.8334,9.4795,2.1819,13.1227,12.3203,0.2549,0.1971,0.1958
15/9-F-1 C,3519.8,8.5,8.5243,,,28.4425,0.2101,10.8318,9.3544,2.1817,13.0754,12.2767,0.2546,0.1973,0.1897
15/9-F-1 C,3519.9,8.5,8.5243,,,28.9776,0.212,10.7225,9.4552,2.1807,12.9507,12.2117,0.2557,0.1976,0.1945
