,Unnamed: 0,wellName,MD,SW,PredictedSw,VSH,PredictedVSH,PHIF,PredictedPHIF
1666,16287,15/9-F-11 B,3588.3,0.425,0.47147372,0.41,0.4093208,0.13,0.16809553
1667,16288,15/9-F-11 B,3588.4,0.449,0.4935706,0.429,0.42911252,0.123,0.16156879
1668,16289,15/9-F-11 B,3588.5,0.463,0.4736568,0.414,0.4131027,0.117,0.16714233
1669,16290,15/9-F-11 B,3588.6,0.463,0.45234284,0.402,0.4013591,0.112,0.17388049
1670,16291,15/9-F-11 B,3588.7,0.459,0.42428872,0.389,0.38836384,0.108,0.18165818
1671,16292,15/9-F-11 B,3588.8,0.449,0.4183695,0.393,0.39274526,0.107,0.18206435
1672,16293,15/9-F-11 B,3588.9,0.431,0.38151184,0.37,0.36927906,0.107,0.19397458
1673,16294,15/9-F-11 B,3589.0,0.425,0.35703543,0.345,0.34350467,0.11,0.2017959
1674,16295,15/9-F-11 B,3589.1,0.424,0.34995505,0.336,0.33419287,0.117,0.20357908
1675,16296,15/9-F-11 B,3589.2,0.407,0.3441697,0.328,0.32605708,0.126,0.2061224
1676,16297,15/9-F-11 B,3589.3,0.383,0.32904792,0.322,0.32152542,0.139,0.21075912
1677,16298,15/9-F-11 B,3589.4,0.344,0.30364782,0.319,0.31872663,0.151,0.21770555
1678,16299,15/9-F-11 B,3589.5,0.312,0.2915964,0.315,0.31561732,0.16399999999999998,0.22101143
1679,16300,15/9-F-11 B,3589.6,0.261,0.28948215,0.321,0.32225403,0.207,0.2210291
1680,16301,15/9-F-11 B,3589.7,0.248,0.29165587,0.335,0.33631754,0.214,0.21811168
1681,16302,15/9-F-11 B,3589.8,0.237,0.285061,0.336,0.3387766,0.223,0.21892036
1682,16303,15/9-F-11 B,3589.9,0.23,0.27850378,0.339,0.34217086,0.23,0.22010717
1683,16304,15/9-F-11 B,3590.0,0.228,0.25921214,0.324,0.32658425,0.236,0.22649118
1684,16305,15/9-F-11 B,3590.1,0.227,0.2570325,0.324,0.32654133,0.239,0.22712465
1685,16306,15/9-F-11 B,3590.2,0.226,0.24989715,0.319,0.32224998,0.242,0.2295256
1686,16307,15/9-F-11 B,3590.3,0.225,0.2339809,0.303,0.30588028,0.245,0.23496343
1687,16308,15/9-F-11 B,3590.4,0.223,0.22676018,0.299,0.30152807,0.247,0.23791137
1688,16309,15/9-F-11 B,3590.5,0.221,0.22395203,0.298,0.3009126,0.25,0.23916231
1689,16310,15/9-F-11 B,3590.6,0.22,0.22284287,0.299,0.30219752,0.251,0.23927392
1690,16311,15/9-F-11 B,3590.7,0.221,0.23583034,0.315,0.3183668,0.25,0.23517092
1691,16312,15/9-F-11 B,3590.8,0.222,0.24753454,0.327,0.33126968,0.25,0.23073326
1692,16313,15/9-F-11 B,3590.9,0.221,0.23190728,0.309,0.31251878,0.25,0.23607528
1693,16314,15/9-F-11 B,3591.0,0.222,0.23562053,0.315,0.31834632,0.251,0.23500022
1694,16315,15/9-F-11 B,3591.1,0.224,0.24140903,0.322,0.32594404,0.251,0.23353286
1695,16316,15/9-F-11 B,3591.2,0.225,0.2478227,0.329,0.33364215,0.252,0.2320381
1696,16317,15/9-F-11 B,3591.3,0.225,0.24849823,0.331,0.33591765,0.254,0.23245494
1697,16318,15/9-F-11 B,3591.4,0.224,0.24846974,0.334,0.33873874,0.256,0.2327601
1698,16319,15/9-F-11 B,3591.5,0.223,0.2405389,0.327,0.33159631,0.258,0.23522371
1699,16320,15/9-F-11 B,3591.6,0.223,0.23243734,0.317,0.32113734,0.257,0.23752515
1700,16321,15/9-F-11 B,3591.7,0.225,0.24013087,0.32299999999999995,0.32679367,0.254,0.2340418
1701,16322,15/9-F-11 B,3591.8,0.228,0.25598195,0.335,0.33908144,0.252,0.22864605
1702,16323,15/9-F-11 B,3591.9,0.229,0.25249577,0.331,0.33464646,0.251,0.23018946
1703,16324,15/9-F-11 B,3592.0,0.228,0.23142406,0.31,0.31393984,0.252,0.23752469
1704,16325,15/9-F-11 B,3592.1,0.226,0.21898973,0.299,0.3020943,0.254,0.24199969
1705,16326,15/9-F-11 B,3592.2,0.226,0.22475752,0.308,0.31126666,0.255,0.24044693
1706,16327,15/9-F-11 B,3592.3,0.227,0.23418313,0.316,0.32012096,0.254,0.23720346
1707,16328,15/9-F-11 B,3592.4,0.228,0.23439208,0.313,0.31629595,0.252,0.23621598
1708,16329,15/9-F-11 B,3592.5,0.23,0.23154715,0.306,0.30855033,0.25,0.23613864
1709,16330,15/9-F-11 B,3592.6,0.23,0.24505198,0.318,0.32149315,0.249,0.23138098
1710,16331,15/9-F-11 B,3592.7,0.231,0.25662738,0.331,0.3351346,0.249,0.22729665
1711,16332,15/9-F-11 B,3592.8,0.231,0.25153777,0.326,0.32998243,0.25,0.22901018
1712,16333,15/9-F-11 B,3592.9,0.23,0.24102893,0.315,0.31874844,0.25,0.232758
1713,16334,15/9-F-11 B,3593.0,0.23,0.23433995,0.308,0.31133258,0.25,0.2352507
1714,16335,15/9-F-11 B,3593.1,0.229,0.23329827,0.31,0.31313494,0.251,0.23641351
1715,16336,15/9-F-11 B,3593.2,0.229,0.23492911,0.317,0.32043183,0.254,0.23655339
1716,16337,15/9-F-11 B,3593.3,0.227,0.24128193,0.324,0.32867935,0.256,0.23526518
1717,16338,15/9-F-11 B,3593.4,0.227,0.23878959,0.319,0.32363218,0.255,0.23557073
1718,16339,15/9-F-11 B,3593.5,0.227,0.24491328,0.326,0.33047345,0.256,0.23319314
1719,16340,15/9-F-11 B,3593.6,0.229,0.25383744,0.332,0.3357287,0.253,0.22966139
1720,16341,15/9-F-11 B,3593.7,0.232,0.2502844,0.324,0.32796955,0.25,0.2301889
1721,16342,15/9-F-11 B,3593.8,0.234,0.25317258,0.324,0.32718968,0.247,0.2292201
1722,16343,15/9-F-11 B,3593.9,0.235,0.25012624,0.32,0.32374197,0.245,0.23049359
1723,16344,15/9-F-11 B,3594.0,0.236,0.2525556,0.32299999999999995,0.32626352,0.245,0.2304518
1724,16345,15/9-F-11 B,3594.1,0.236,0.25232354,0.324,0.32764953,0.247,0.23123543
1725,16346,15/9-F-11 B,3594.2,0.234,0.25202018,0.327,0.33109164,0.249,0.23145512
1726,16347,15/9-F-11 B,3594.3,0.233,0.25540423,0.33,0.33456233,0.252,0.230692
1727,16348,15/9-F-11 B,3594.4,0.233,0.2542542,0.331,0.3351723,0.253,0.23105793
1728,16349,15/9-F-11 B,3594.5,0.233,0.2579625,0.335,0.33961967,0.254,0.22974057
1729,16350,15/9-F-11 B,3594.6,0.233,0.26545563,0.341,0.34542248,0.253,0.22743258
1730,16351,15/9-F-11 B,3594.7,0.234,0.26058814,0.334,0.33804166,0.251,0.228613
1731,16352,15/9-F-11 B,3594.8,0.233,0.2582535,0.333,0.33735237,0.252,0.22961539
1732,16353,15/9-F-11 B,3594.9,0.233,0.25502378,0.329,0.33320335,0.251,0.22999793
1733,16354,15/9-F-11 B,3595.0,0.232,0.24142602,0.313,0.31655875,0.25,0.23379244
1734,16355,15/9-F-11 B,3595.1,0.231,0.23921648,0.31,0.3128542,0.25,0.23417586
1735,16356,15/9-F-11 B,3595.2,0.232,0.2464113,0.316,0.3191159,0.249,0.23102279
1736,16357,15/9-F-11 B,3595.3,0.23,0.25468507,0.325,0.32865652,0.25,0.22878821
1737,16358,15/9-F-11 B,3595.4,0.229,0.25748262,0.333,0.33715802,0.252,0.22875786
1738,16359,15/9-F-11 B,3595.5,0.229,0.24179357,0.318,0.32138637,0.252,0.23445855
1739,16360,15/9-F-11 B,3595.6,0.227,0.24969664,0.327,0.33067107,0.253,0.2319156
1740,16361,15/9-F-11 B,3595.7,0.227,0.26182303,0.338,0.34203014,0.252,0.22739865
1741,16362,15/9-F-11 B,3595.8,0.225,0.2664595,0.342,0.3464975,0.252,0.225829
1742,16363,15/9-F-11 B,3595.9,0.226,0.26014674,0.336,0.34062693,0.251,0.22798897
1743,16364,15/9-F-11 B,3596.0,0.228,0.26698232,0.338,0.34250525,0.248,0.22538948
1744,16365,15/9-F-11 B,3596.1,0.229,0.2648603,0.335,0.33810428,0.245,0.22560671
1745,16366,15/9-F-11 B,3596.2,0.229,0.2625788,0.329,0.3322861,0.242,0.22593409
1746,16367,15/9-F-11 B,3596.3,0.229,0.26183972,0.328,0.3311598,0.241,0.22553939
1747,16368,15/9-F-11 B,3596.4,0.226,0.27315643,0.34,0.34395558,0.243,0.22275731
1748,16369,15/9-F-11 B,3596.5,0.224,0.26231956,0.334,0.33814177,0.245,0.22634149
1749,16370,15/9-F-11 B,3596.6,0.224,0.2608057,0.333,0.33643284,0.244,0.22689645
1750,16371,15/9-F-11 B,3596.7,0.222,0.26206976,0.332,0.33568415,0.244,0.2267989
1751,16372,15/9-F-11 B,3596.8,0.224,0.26523158,0.335,0.33845684,0.243,0.22510427
1752,16373,15/9-F-11 B,3596.9,0.225,0.26557633,0.334,0.337653,0.241,0.22427152
1753,16374,15/9-F-11 B,3597.0,0.223,0.27485165,0.341,0.34435937,0.239,0.22033238
1754,16375,15/9-F-11 B,3597.1,0.226,0.2827845,0.344,0.34763205,0.239,0.21794179
1755,16376,15/9-F-11 B,3597.2,0.226,0.27811784,0.345,0.348842,0.24,0.22011107
1756,16377,15/9-F-11 B,3597.3,0.228,0.27199492,0.339,0.34308615,0.242,0.22374845
1757,16378,15/9-F-11 B,3597.4,0.23,0.26416835,0.331,0.33509582,0.244,0.22716057
1758,16379,15/9-F-11 B,3597.5,0.233,0.26944125,0.337,0.3403614,0.244,0.22556454
1759,16380,15/9-F-11 B,3597.6,0.234,0.2711325,0.335,0.3381193,0.244,0.22471087
1760,16381,15/9-F-11 B,3597.7,0.235,0.25622627,0.32299999999999995,0.32638952,0.246,0.22984116
1761,16382,15/9-F-11 B,3597.8,0.236,0.24952966,0.319,0.32219455,0.248,0.23288815
1762,16383,15/9-F-11 B,3597.9,0.243,0.26570806,0.333,0.33693042,0.249,0.22883825
1763,16384,15/9-F-11 B,3598.0,0.255,0.2796434,0.34,0.3436708,0.248,0.22546148
1764,16385,15/9-F-11 B,3598.1,0.26,0.2894788,0.34700000000000003,0.3514148,0.246,0.22294725
1765,16386,15/9-F-11 B,3598.2,0.269,0.3006662,0.355,0.35918406,0.241,0.21865577
1766,16387,15/9-F-11 B,3598.3,0.265,0.30871537,0.362,0.36663467,0.239,0.21752179
1767,16388,15/9-F-11 B,3598.4,0.256,0.30177632,0.361,0.36636508,0.241,0.22151914
1768,16389,15/9-F-11 B,3598.5,0.252,0.28634584,0.355,0.36013517,0.245,0.22837664
1769,16390,15/9-F-11 B,3598.6,0.255,0.26945522,0.34,0.34516633,0.245,0.23588042
1770,16391,15/9-F-11 B,3598.7,0.26,0.28135964,0.345,0.35035267,0.239,0.23241091
1771,16392,15/9-F-11 B,3598.8,0.32,0.29426232,0.343,0.34651902,0.187,0.22800739
1772,16393,15/9-F-11 B,3598.9,0.382,0.32937026,0.348,0.35089952,0.16699999999999998,0.21772
1773,16394,15/9-F-11 B,3599.0,0.459,0.3734976,0.354,0.35462826,0.15,0.20677099
1774,16395,15/9-F-11 B,3599.1,0.469,0.39419714,0.363,0.36306694,0.142,0.19822016
1775,16396,15/9-F-11 B,3599.2,0.466,0.42158213,0.377,0.3767842,0.142,0.18838207
1776,16397,15/9-F-11 B,3599.3,0.4270000000000001,0.43602338,0.393,0.39290783,0.149,0.18086123
1777,16398,15/9-F-11 B,3599.4,0.325,0.4022321,0.385,0.38550887,0.191,0.18674453
1778,16399,15/9-F-11 B,3599.5,0.299,0.39606497,0.391,0.39288595,0.195,0.18726699
1779,16400,15/9-F-11 B,3599.6,0.299,0.39245427,0.388,0.38967928,0.197,0.18907297
1780,16401,15/9-F-11 B,3599.7,0.316,0.39997336,0.383,0.38416442,0.196,0.18811315
1781,16402,15/9-F-11 B,3599.8,0.304,0.4075011,0.394,0.39547855,0.192,0.18273203
1782,16403,15/9-F-11 B,3599.9,0.28800000000000003,0.40594319,0.396,0.39722377,0.189,0.18190935
1783,16404,15/9-F-11 B,3600.0,0.294,0.40741405,0.397,0.3982893,0.187,0.18137397
1784,16405,15/9-F-11 B,3600.1,0.298,0.39970967,0.387,0.38785404,0.18600000000000005,0.18473771
1785,16406,15/9-F-11 B,3600.2,0.303,0.39363882,0.378,0.37817076,0.184,0.18719998
1786,16407,15/9-F-11 B,3600.3,0.312,0.40623733,0.383,0.38303354,0.182,0.1835514
1787,16408,15/9-F-11 B,3600.4,0.32,0.4475247,0.415,0.4154881,0.181,0.1712057
1788,16409,15/9-F-11 B,3600.5,0.317,0.44650713,0.412,0.4120128,0.182,0.1717785
1789,16410,15/9-F-11 B,3600.6,0.311,0.43498963,0.41,0.41019517,0.182,0.17356928
1790,16411,15/9-F-11 B,3600.7,0.3,0.4171791,0.399,0.3994059,0.183,0.17836
1791,16412,15/9-F-11 B,3600.8,0.3,0.4134865,0.395,0.39527175,0.183,0.17982666
1792,16413,15/9-F-11 B,3600.9,0.306,0.40567067,0.387,0.38759905,0.184,0.1829026
1793,16414,15/9-F-11 B,3601.0,0.308,0.41488433,0.393,0.3932832,0.185,0.18091848
1794,16415,15/9-F-11 B,3601.1,0.308,0.40494117,0.385,0.38531494,0.18600000000000005,0.18403198
1795,16416,15/9-F-11 B,3601.2,0.31,0.40831733,0.385,0.3855148,0.187,0.18338907
1796,16417,15/9-F-11 B,3601.3,0.317,0.42471126,0.395,0.39574793,0.187,0.17857043
1797,16418,15/9-F-11 B,3601.4,0.325,0.43488866,0.399,0.39895645,0.18600000000000005,0.17592776
1798,16419,15/9-F-11 B,3601.5,0.326,0.43017137,0.389,0.38902304,0.184,0.17744224
1799,16420,15/9-F-11 B,3601.6,0.329,0.42552784,0.386,0.38508865,0.182,0.17789224
1800,16421,15/9-F-11 B,3601.7,0.331,0.4219483,0.38,0.37890798,0.179,0.17839694
1801,16422,15/9-F-11 B,3601.8,0.336,0.43023574,0.381,0.3791481,0.17800000000000002,0.17622253
1802,16423,15/9-F-11 B,3601.9,0.34,0.45233867,0.394,0.39283517,0.179,0.17003
1803,16424,15/9-F-11 B,3602.0,0.338,0.45545647,0.4,0.3991122,0.182,0.16916746
1804,16425,15/9-F-11 B,3602.1,0.337,0.45025495,0.397,0.39670667,0.18600000000000005,0.17195474
1805,16426,15/9-F-11 B,3602.2,0.331,0.42913303,0.388,0.3875493,0.192,0.17907055
1806,16427,15/9-F-11 B,3602.3,0.327,0.40658665,0.375,0.3750749,0.197,0.18737793
1807,16428,15/9-F-11 B,3602.4,0.325,0.40477675,0.376,0.37697574,0.2,0.1885533
1808,16429,15/9-F-11 B,3602.5,0.328,0.4378374,0.403,0.40463513,0.201,0.17859066
1809,16430,15/9-F-11 B,3602.6,0.328,0.4185191,0.385,0.38560882,0.199,0.18457259
1810,16431,15/9-F-11 B,3602.7,0.331,0.41933787,0.38,0.3805678,0.198,0.18497995
1811,16432,15/9-F-11 B,3602.8,0.335,0.4299458,0.387,0.38758203,0.197,0.18140766
1812,16433,15/9-F-11 B,3602.9,0.336,0.45005122,0.402,0.40228575,0.196,0.17467505
1813,16434,15/9-F-11 B,3603.0,0.335,0.43590394,0.388,0.38833854,0.194,0.17849457
1814,16435,15/9-F-11 B,3603.1,0.334,0.4257907,0.382,0.38133195,0.194,0.18181227
1815,16436,15/9-F-11 B,3603.2,0.336,0.4334078,0.387,0.38652745,0.193,0.17948918
1816,16437,15/9-F-11 B,3603.3,0.335,0.4395536,0.395,0.39501145,0.194,0.17815578
1817,16438,15/9-F-11 B,3603.4,0.334,0.45131686,0.406,0.4070666,0.196,0.17486519
1818,16439,15/9-F-11 B,3603.5,0.336,0.46937492,0.419,0.41992822,0.197,0.16997859
1819,16440,15/9-F-11 B,3603.6,0.339,0.48060653,0.426,0.4272816,0.198,0.1665995
1820,16441,15/9-F-11 B,3603.7,0.337,0.44760707,0.395,0.3955892,0.198,0.17662391
1821,16442,15/9-F-11 B,3603.8,0.335,0.4469165,0.4,0.40125033,0.2,0.17650244
1822,16443,15/9-F-11 B,3603.9,0.334,0.44323155,0.396,0.39691472,0.2,0.1772877
1823,16444,15/9-F-11 B,3604.0,0.335,0.430128,0.385,0.38512462,0.2,0.18212506
1824,16445,15/9-F-11 B,3604.1,0.339,0.4453508,0.394,0.39386538,0.199,0.17708236
1825,16446,15/9-F-11 B,3604.2,0.339,0.45271543,0.398,0.39810273,0.199,0.17521098
1826,16447,15/9-F-11 B,3604.3,0.341,0.45340803,0.399,0.39928663,0.199,0.175209
1827,16448,15/9-F-11 B,3604.4,0.343,0.44673744,0.391,0.39093685,0.199,0.17781058
1828,16449,15/9-F-11 B,3604.5,0.34600000000000003,0.4366115,0.382,0.38236547,0.199,0.18144801
1829,16450,15/9-F-11 B,3604.6,0.349,0.4499525,0.388,0.38788363,0.197,0.17805696
1830,16451,15/9-F-11 B,3604.7,0.35100000000000003,0.44641337,0.388,0.38790527,0.197,0.18002261
1831,16452,15/9-F-11 B,3604.8,0.35600000000000004,0.48018524,0.414,0.41477394,0.196,0.17079267
1832,16453,15/9-F-11 B,3604.9,0.361,0.5068194,0.433,0.4341955,0.195,0.16384666
1833,16454,15/9-F-11 B,3605.0,0.362,0.49479863,0.42,0.42058074,0.194,0.1682026
1834,16455,15/9-F-11 B,3605.1,0.35600000000000004,0.46095863,0.394,0.39384294,0.196,0.17872325
1835,16456,15/9-F-11 B,3605.2,0.35200000000000004,0.4657071,0.402,0.40274093,0.199,0.17753653
1836,16457,15/9-F-11 B,3605.3,0.34700000000000003,0.45558348,0.405,0.3973188,0.201,0.1803531
1837,16458,15/9-F-11 B,3605.4,0.343,0.4471641,0.391,0.39180127,0.204,0.18255529
1838,16459,15/9-F-11 B,3605.5,0.337,0.44142678,0.389,0.3895223,0.208,0.18373232
1839,16460,15/9-F-11 B,3605.6,0.331,0.40781,0.363,0.36404037,0.212,0.19395366
1840,16461,15/9-F-11 B,3605.7,0.327,0.4124344,0.3720000000000001,0.37317893,0.217,0.19268085
1841,16462,15/9-F-11 B,3605.8,0.325,0.4104825,0.373,0.37422428,0.22,0.1933885
1842,16463,15/9-F-11 B,3605.9,0.324,0.4034007,0.3670000000000001,0.36822575,0.222,0.19592907
1843,16464,15/9-F-11 B,3606.0,0.325,0.38833812,0.35100000000000003,0.35192195,0.222,0.20136485
1844,16465,15/9-F-11 B,3606.1,0.332,0.39353552,0.348,0.3481697,0.22,0.20000342
1845,16466,15/9-F-11 B,3606.2,0.336,0.40835992,0.354,0.35432935,0.219,0.19586697
1846,16467,15/9-F-11 B,3606.3,0.341,0.42982385,0.37,0.37021023,0.218,0.19001761
1847,16468,15/9-F-11 B,3606.4,0.34700000000000003,0.44163063,0.373,0.3734183,0.21600000000000005,0.18731466
1848,16469,15/9-F-11 B,3606.5,0.35600000000000004,0.45490327,0.38,0.3801308,0.214,0.18367015
1849,16470,15/9-F-11 B,3606.6,0.363,0.47647694,0.39,0.39001203,0.21,0.17731038
1850,16471,15/9-F-11 B,3606.7,0.366,0.47261444,0.385,0.38448775,0.209,0.17842214
1851,16472,15/9-F-11 B,3606.8,0.368,0.4787211,0.384,0.38372853,0.208,0.17758746
1852,16473,15/9-F-11 B,3606.9,0.3670000000000001,0.44094965,0.354,0.3528916,0.208,0.18897144
1853,16474,15/9-F-11 B,3607.0,0.37,0.44203988,0.35,0.3485497,0.208,0.19030857
1854,16475,15/9-F-11 B,3607.1,0.38,0.4638087,0.365,0.36339608,0.207,0.18341933
1855,16476,15/9-F-11 B,3607.2,0.388,0.48833445,0.377,0.37547973,0.205,0.1767298
1856,16477,15/9-F-11 B,3607.3,0.396,0.5074036,0.387,0.3851179,0.201,0.17069313
1857,16478,15/9-F-11 B,3607.4,0.406,0.5384945,0.402,0.40029964,0.196,0.16130972
1858,16479,15/9-F-11 B,3607.5,0.412,0.5370653,0.396,0.39354768,0.192,0.16203384
1859,16480,15/9-F-11 B,3607.6,0.419,0.53450775,0.383,0.38025033,0.188,0.16327809
1860,16481,15/9-F-11 B,3607.7,0.419,0.525879,0.374,0.37050635,0.185,0.16594407
1861,16482,15/9-F-11 B,3607.8,0.419,0.52321875,0.37,0.36566898,0.184,0.16697952
1862,16483,15/9-F-11 B,3607.9,0.417,0.52733105,0.376,0.37224525,0.185,0.1661244
1863,16484,15/9-F-11 B,3608.0,0.417,0.53826743,0.392,0.38960356,0.187,0.16310751
1864,16485,15/9-F-11 B,3608.1,0.414,0.53503174,0.394,0.3914053,0.188,0.16539103
1865,16486,15/9-F-11 B,3608.2,0.494,0.53576326,0.4,0.39813495,0.151,0.16608757
1866,16487,15/9-F-11 B,3608.3,0.52,0.5564121,0.408,0.40618876,0.14400000000000002,0.16115563
1867,16488,15/9-F-11 B,3608.4,0.545,0.5691054,0.407,0.40422204,0.136,0.15771455
1868,16489,15/9-F-11 B,3608.5,0.568,0.56455505,0.396,0.39256462,0.129,0.15891095
1869,16490,15/9-F-11 B,3608.6,0.5710000000000001,0.5711801,0.399,0.39604214,0.126,0.15587577
1870,16491,15/9-F-11 B,3608.7,0.561,0.60184187,0.424,0.42254373,0.129,0.14493433
1871,16492,15/9-F-11 B,3608.8,0.524,0.59729356,0.426,0.4249263,0.138,0.14484721
1872,16493,15/9-F-11 B,3608.9,0.431,0.6037955,0.4370000000000001,0.4358953,0.17800000000000002,0.141756
1873,16494,15/9-F-11 B,3609.0,0.428,0.59422165,0.431,0.42990535,0.181,0.14434814
1874,16495,15/9-F-11 B,3609.1,0.429,0.6062051,0.4370000000000001,0.43680164,0.181,0.14070435
1875,16496,15/9-F-11 B,3609.2,0.429,0.6006395,0.433,0.43272513,0.179,0.14173606
1876,16497,15/9-F-11 B,3609.3,0.4370000000000001,0.609696,0.433,0.43211323,0.177,0.13974595
1877,16498,15/9-F-11 B,3609.4,0.438,0.6076102,0.434,0.43327293,0.175,0.14012426
1878,16499,15/9-F-11 B,3609.5,0.431,0.5935542,0.428,0.4266996,0.17600000000000002,0.14483434
1879,16500,15/9-F-11 B,3609.6,0.419,0.5612906,0.412,0.41002387,0.179,0.15416469
1880,16501,15/9-F-11 B,3609.7,0.411,0.5632566,0.417,0.41513082,0.181,0.15384093
1881,16502,15/9-F-11 B,3609.8,0.408,0.5561173,0.416,0.41474244,0.181,0.15468855
1882,16503,15/9-F-11 B,3609.9,0.412,0.56729954,0.42,0.4189255,0.18,0.15138409
1883,16504,15/9-F-11 B,3610.0,0.41,0.5595014,0.414,0.41191363,0.177,0.15289381
1884,16505,15/9-F-11 B,3610.1,0.412,0.54983413,0.403,0.40102917,0.175,0.15549316
1885,16506,15/9-F-11 B,3610.2,0.404,0.5589192,0.414,0.41266012,0.174,0.15132473
1886,16507,15/9-F-11 B,3610.3,0.405,0.54799867,0.406,0.40403417,0.174,0.15491724
1887,16508,15/9-F-11 B,3610.4,0.402,0.53690016,0.402,0.39969495,0.173,0.15791428
1888,16509,15/9-F-11 B,3610.5,0.475,0.54448813,0.412,0.4104002,0.136,0.1546008
1889,16510,15/9-F-11 B,3610.6,0.48,0.53569704,0.405,0.40274104,0.129,0.15627293
1890,16511,15/9-F-11 B,3610.7,0.502,0.53483325,0.398,0.39491624,0.121,0.1565833
1891,16512,15/9-F-11 B,3610.8,0.541,0.54177606,0.396,0.39183792,0.112,0.15443543
1892,16513,15/9-F-11 B,3610.9,0.5670000000000001,0.5604578,0.405,0.4018658,0.106,0.14859761
1893,16514,15/9-F-11 B,3611.0,0.595,0.5846666,0.416,0.41273484,0.103,0.14244685
1894,16515,15/9-F-11 B,3611.1,0.615,0.5895292,0.415,0.41162032,0.102,0.14227578
1895,16516,15/9-F-11 B,3611.2,0.639,0.6009712,0.424,0.42062753,0.102,0.13949943
1896,16517,15/9-F-11 B,3611.3,0.654,0.62413317,0.439,0.4364741,0.101,0.13205507
1897,16518,15/9-F-11 B,3611.4,0.6659999999999999,0.6176779,0.433,0.43013373,0.097,0.13378254
1898,16519,15/9-F-11 B,3611.5,0.6729999999999999,0.60915446,0.426,0.42251486,0.091,0.13586661
1899,16520,15/9-F-11 B,3611.6,0.7140000000000001,0.6139358,0.426,0.42273688,0.086,0.13553193
1900,16521,15/9-F-11 B,3611.7,0.737,0.63390803,0.442,0.43997544,0.08199999999999999,0.12940684
1901,16522,15/9-F-11 B,3611.8,0.772,0.64176476,0.449,0.4465164,0.079,0.12737802
1902,16523,15/9-F-11 B,3611.9,0.779,0.63120663,0.434,0.43136346,0.078,0.13142145
1903,16524,15/9-F-11 B,3612.0,0.8009999999999999,0.6422319,0.438,0.43477634,0.077,0.12793478
1904,16525,15/9-F-11 B,3612.1,0.841,0.6654711,0.442,0.43841317,0.07400000000000001,0.120723575
1905,16526,15/9-F-11 B,3612.2,0.905,0.66124797,0.426,0.42142195,0.067,0.12253529
1906,16527,15/9-F-11 B,3612.3,1.0,0.6818677,0.438,0.43378893,0.06,0.11698886
1907,16528,15/9-F-11 B,3612.4,1.0,0.6726469,0.435,0.43012837,0.057,0.11880684
1908,16529,15/9-F-11 B,3612.5,0.949,0.6655459,0.431,0.4267383,0.064,0.121719375
1909,16530,15/9-F-11 B,3612.6,0.804,0.62534386,0.417,0.4128424,0.077,0.13249095
1910,16531,15/9-F-11 B,3612.7,0.695,0.6027544,0.41,0.40551248,0.092,0.13994367
1911,16532,15/9-F-11 B,3612.8,0.601,0.5835,0.416,0.41319773,0.104,0.1433566
1912,16533,15/9-F-11 B,3612.9,0.573,0.56346124,0.416,0.41286734,0.11,0.14786522
1913,16534,15/9-F-11 B,3613.0,0.5479999999999999,0.5606999,0.418,0.41506374,0.11,0.14748871
1914,16535,15/9-F-11 B,3613.1,0.561,0.5516224,0.412,0.40856662,0.105,0.14993018
1915,16536,15/9-F-11 B,3613.2,0.57,0.53888,0.407,0.40361398,0.099,0.15239611
1916,16537,15/9-F-11 B,3613.3,0.579,0.53953284,0.405,0.40135938,0.093,0.15242332
1917,16538,15/9-F-11 B,3613.4,0.555,0.51512337,0.4,0.39534935,0.08900000000000001,0.15649942
1918,16539,15/9-F-11 B,3613.5,0.5429999999999999,0.48805276,0.383,0.3783244,0.086,0.1625983
1919,16540,15/9-F-11 B,3613.6,0.506,0.46548048,0.371,0.36644557,0.085,0.16820635
1920,16541,15/9-F-11 B,3613.7,0.479,0.44394258,0.35600000000000004,0.35062918,0.08800000000000001,0.1736289
1921,16542,15/9-F-11 B,3613.8,0.424,0.40708795,0.338,0.3324506,0.094,0.18135841
1922,16543,15/9-F-11 B,3613.9,0.375,0.37374088,0.309,0.30293795,0.099,0.18765442
1923,16544,15/9-F-11 B,3614.0,0.366,0.36071047,0.28600000000000003,0.27852532,0.102,0.18890862
1924,16545,15/9-F-11 B,3614.1,0.344,0.35815808,0.269,0.26071835,0.105,0.18724406
1925,16546,15/9-F-11 B,3614.2,0.309,0.3357656,0.272,0.26489595,0.109,0.1929957
1926,16547,15/9-F-11 B,3614.3,0.269,0.31566963,0.273,0.26665628,0.117,0.1978455
1927,16548,15/9-F-11 B,3614.4,0.212,0.29284835,0.279,0.27334052,0.126,0.2043149
1928,16549,15/9-F-11 B,3614.5,0.185,0.2791276,0.273,0.26850435,0.13699999999999998,0.2072917
1929,16550,15/9-F-11 B,3614.6,0.154,0.27440414,0.273,0.26869485,0.179,0.20919691
1930,16551,15/9-F-11 B,3614.7,0.145,0.26242253,0.273,0.2691654,0.185,0.21162574
1931,16552,15/9-F-11 B,3614.8,0.147,0.25666386,0.262,0.2572195,0.19,0.21200486
1932,16553,15/9-F-11 B,3614.9,0.134,0.2419667,0.247,0.24202558,0.195,0.21452913
1933,16554,15/9-F-11 B,3615.0,0.12,0.22811246,0.243,0.23919183,0.201,0.21782403
1934,16555,15/9-F-11 B,3615.1,0.109,0.22360235,0.245,0.24100274,0.204,0.2190714
