,Unnamed: 0,wellName,MD,SW,PredictedSw
3921,21701,15/9-F-11 B,4129.7,0.487,0.48149845
3922,21702,15/9-F-11 B,4129.8,0.483,0.47942874
3923,21703,15/9-F-11 B,4129.9,0.529,0.49572042
3924,21704,15/9-F-11 B,4130.0,0.573,0.50211424
3925,21705,15/9-F-11 B,4130.1,0.597,0.5074666
3926,21706,15/9-F-11 B,4130.2,0.6,0.510476
3927,21707,15/9-F-11 B,4130.3,0.581,0.5092473
3928,21708,15/9-F-11 B,4130.4,0.557,0.5030017
3929,21709,15/9-F-11 B,4130.5,0.518,0.48815826
3930,21710,15/9-F-11 B,4130.6,0.481,0.47823355
3931,21711,15/9-F-11 B,4130.7,0.454,0.47619957
3932,21712,15/9-F-11 B,4130.8,0.468,0.47645923
3933,21713,15/9-F-11 B,4130.9,0.495,0.4752628
3934,21714,15/9-F-11 B,4131.0,0.514,0.4778027
3935,21715,15/9-F-11 B,4131.1,0.52,0.47873777
3936,21716,15/9-F-11 B,4131.2,0.504,0.47300094
3937,21717,15/9-F-11 B,4131.3,0.485,0.46733645
3938,21718,15/9-F-11 B,4131.4,0.478,0.47218603
3939,21719,15/9-F-11 B,4131.5,0.46,0.47389826
3940,21720,15/9-F-11 B,4131.6,0.445,0.4634215
3941,21721,15/9-F-11 B,4131.7,0.445,0.4613734
3942,21722,15/9-F-11 B,4131.8,0.451,0.46194455
3943,21723,15/9-F-11 B,4131.9,0.464,0.46860352
3944,21724,15/9-F-11 B,4132.0,0.48,0.47021648
3945,21725,15/9-F-11 B,4132.1,0.483,0.4693093
3946,21726,15/9-F-11 B,4132.2,0.484,0.46925393
3947,21727,15/9-F-11 B,4132.3,0.487,0.4699656
3948,21728,15/9-F-11 B,4132.4,0.4970000000000001,0.4731098
3949,21729,15/9-F-11 B,4132.5,0.504,0.47638896
3950,21730,15/9-F-11 B,4132.6,0.507,0.4778252
3951,21731,15/9-F-11 B,4132.7,0.504,0.4756913
3952,21732,15/9-F-11 B,4132.8,0.495,0.4712713
3953,21733,15/9-F-11 B,4132.9,0.491,0.4720942
3954,21734,15/9-F-11 B,4133.0,0.489,0.47100854
3955,21735,15/9-F-11 B,4133.1,0.484,0.4679771
3956,21736,15/9-F-11 B,4133.2,0.486,0.46939585
3957,21737,15/9-F-11 B,4133.3,0.482,0.4656143
3958,21738,15/9-F-11 B,4133.4,0.474,0.46196774
3959,21739,15/9-F-11 B,4133.5,0.473,0.46044144
3960,21740,15/9-F-11 B,4133.6,0.471,0.46007192
3961,21741,15/9-F-11 B,4133.7,0.467,0.4585972
3962,21742,15/9-F-11 B,4133.8,0.467,0.46080202
3963,21743,15/9-F-11 B,4133.9,0.474,0.4626139
3964,21744,15/9-F-11 B,4134.0,0.474,0.46090576
3965,21745,15/9-F-11 B,4134.1,0.477,0.4625334
3966,21746,15/9-F-11 B,4134.2,0.479,0.46573398
3967,21747,15/9-F-11 B,4134.3,0.493,0.47080442
3968,21748,15/9-F-11 B,4134.4,0.5,0.4731466
3969,21749,15/9-F-11 B,4134.5,0.502,0.47292182
3970,21750,15/9-F-11 B,4134.6,0.5,0.4739601
3971,21751,15/9-F-11 B,4134.7,0.5,0.47594094
3972,21752,15/9-F-11 B,4134.8,0.504,0.48052526
3973,21753,15/9-F-11 B,4134.9,0.507,0.4804848
3974,21754,15/9-F-11 B,4135.0,0.51,0.48333302
3975,21755,15/9-F-11 B,4135.1,0.514,0.48260775
3976,21756,15/9-F-11 B,4135.2,0.515,0.48312938
3977,21757,15/9-F-11 B,4135.3,0.522,0.4847909
3978,21758,15/9-F-11 B,4135.4,0.526,0.48718792
3979,21759,15/9-F-11 B,4135.5,0.534,0.48934662
3980,21760,15/9-F-11 B,4135.6,0.528,0.48691303
3981,21761,15/9-F-11 B,4135.7,0.515,0.48564383
3982,21762,15/9-F-11 B,4135.8,0.508,0.48175803
3983,21763,15/9-F-11 B,4135.9,0.509,0.48271313
3984,21764,15/9-F-11 B,4136.0,0.513,0.48439628
3985,21765,15/9-F-11 B,4136.1,0.519,0.485499
3986,21766,15/9-F-11 B,4136.2,0.517,0.4867564
3987,21767,15/9-F-11 B,4136.3,0.516,0.48679742
3988,21768,15/9-F-11 B,4136.4,0.513,0.4870117
3989,21769,15/9-F-11 B,4136.5,0.518,0.48871234
3990,21770,15/9-F-11 B,4136.6,0.52,0.48822543
3991,21771,15/9-F-11 B,4136.7,0.518,0.4855626
3992,21772,15/9-F-11 B,4136.8,0.518,0.48534626
3993,21773,15/9-F-11 B,4136.9,0.517,0.48520306
3994,21774,15/9-F-11 B,4137.0,0.516,0.48495686
3995,21775,15/9-F-11 B,4137.1,0.514,0.48551348
3996,21776,15/9-F-11 B,4137.2,0.521,0.48653457
3997,21777,15/9-F-11 B,4137.3,0.534,0.491449
3998,21778,15/9-F-11 B,4137.4,0.536,0.49160215
3999,21779,15/9-F-11 B,4137.5,0.524,0.4869595
4000,21780,15/9-F-11 B,4137.6,0.517,0.47968686
4001,21781,15/9-F-11 B,4137.7,0.505,0.4755632
4002,21782,15/9-F-11 B,4137.8,0.493,0.46822035
4003,21783,15/9-F-11 B,4137.9,0.481,0.46183854
4004,21784,15/9-F-11 B,4138.0,0.482,0.46196505
4005,21785,15/9-F-11 B,4138.1,0.479,0.4616287
4006,21786,15/9-F-11 B,4138.2,0.474,0.45703903
4007,21787,15/9-F-11 B,4138.3,0.461,0.44576398
4008,21788,15/9-F-11 B,4138.4,0.442,0.4348502
4009,21789,15/9-F-11 B,4138.5,0.429,0.42945996
4010,21790,15/9-F-11 B,4138.6,0.414,0.42621544
4011,21791,15/9-F-11 B,4138.7,0.406,0.42169997
4012,21792,15/9-F-11 B,4138.8,0.395,0.42401612
4013,21793,15/9-F-11 B,4138.9,0.395,0.4148619
4014,21794,15/9-F-11 B,4139.0,0.387,0.40965512
4015,21795,15/9-F-11 B,4139.1,0.382,0.42140296
4016,21796,15/9-F-11 B,4139.2,0.396,0.42206365
4017,21797,15/9-F-11 B,4139.3,0.382,0.41980335
4018,21798,15/9-F-11 B,4139.4,0.354,0.40262017
4019,21799,15/9-F-11 B,4139.5,0.348,0.39228448
4020,21800,15/9-F-11 B,4139.6,0.34,0.3948342
4021,21801,15/9-F-11 B,4139.7,0.309,0.38900727
4022,21802,15/9-F-11 B,4139.8,0.301,0.3843678
4023,21803,15/9-F-11 B,4139.9,0.29100000000000004,0.38076398
4024,21804,15/9-F-11 B,4140.0,0.294,0.3837014
4025,21805,15/9-F-11 B,4140.1,0.29,0.38743535
4026,21806,15/9-F-11 B,4140.2,0.278,0.38512662
4027,21807,15/9-F-11 B,4140.3,0.264,0.38319215
4028,21808,15/9-F-11 B,4140.4,0.272,0.38915086
4029,21809,15/9-F-11 B,4140.5,0.27,0.38904026
4030,21810,15/9-F-11 B,4140.6,0.275,0.39093778
4031,21811,15/9-F-11 B,4140.7,0.274,0.39809236
4032,21812,15/9-F-11 B,4140.8,0.281,0.39327228
4033,21813,15/9-F-11 B,4140.9,0.271,0.3849356
4034,21814,15/9-F-11 B,4141.0,0.261,0.3862314
4035,21815,15/9-F-11 B,4141.1,0.271,0.3885519
4036,21816,15/9-F-11 B,4141.2,0.272,0.39196625
4037,21817,15/9-F-11 B,4141.3,0.274,0.39554647
4038,21818,15/9-F-11 B,4141.4,0.275,0.392974
4039,21819,15/9-F-11 B,4141.5,0.29100000000000004,0.39576194
4040,21820,15/9-F-11 B,4141.6,0.28800000000000003,0.4021455
4041,21821,15/9-F-11 B,4141.7,0.29600000000000004,0.40923423
4042,21822,15/9-F-11 B,4141.8,0.28800000000000003,0.40911743
4043,21823,15/9-F-11 B,4141.9,0.28800000000000003,0.40788168
4044,21824,15/9-F-11 B,4142.0,0.278,0.4042494
4045,21825,15/9-F-11 B,4142.1,0.276,0.39774543
4046,21826,15/9-F-11 B,4142.2,0.273,0.38705388
4047,21827,15/9-F-11 B,4142.3,0.273,0.3882824
4048,21828,15/9-F-11 B,4142.4,0.278,0.39310527
4049,21829,15/9-F-11 B,4142.5,0.3,0.41388556
4050,21830,15/9-F-11 B,4142.6,0.308,0.42623356
4051,21831,15/9-F-11 B,4142.7,0.318,0.43233833
4052,21832,15/9-F-11 B,4142.8,0.32,0.43863964
4053,21833,15/9-F-11 B,4142.9,0.32,0.43829638
4054,21834,15/9-F-11 B,4143.0,0.338,0.43600175
4055,21835,15/9-F-11 B,4143.1,0.342,0.43140686
4056,21836,15/9-F-11 B,4143.2,0.342,0.4317589
4057,21837,15/9-F-11 B,4143.3,0.345,0.4316205
4058,21838,15/9-F-11 B,4143.4,0.338,0.42908916
4059,21839,15/9-F-11 B,4143.5,0.366,0.4443628
4060,21840,15/9-F-11 B,4143.6,0.39,0.45265687
4061,21841,15/9-F-11 B,4143.7,0.389,0.44679752
4062,21842,15/9-F-11 B,4143.8,0.412,0.44589964
4063,21843,15/9-F-11 B,4143.9,0.392,0.44355285
4064,21844,15/9-F-11 B,4144.0,0.407,0.44810867
4065,21845,15/9-F-11 B,4144.1,0.415,0.43981805
4066,21846,15/9-F-11 B,4144.2,0.41,0.44132924
4067,21847,15/9-F-11 B,4144.3,0.421,0.44251648
4068,21848,15/9-F-11 B,4144.4,0.461,0.45060685
4069,21849,15/9-F-11 B,4144.5,0.465,0.45429322
4070,21850,15/9-F-11 B,4144.6,0.486,0.45795438
4071,21851,15/9-F-11 B,4144.7,0.466,0.44600365
4072,21852,15/9-F-11 B,4144.8,0.461,0.45463845
4073,21853,15/9-F-11 B,4144.9,0.448,0.4584276
4074,21854,15/9-F-11 B,4145.0,0.4370000000000001,0.46883878
4075,21855,15/9-F-11 B,4145.1,0.42,0.4657984
4076,21856,15/9-F-11 B,4145.2,0.421,0.4684126
4077,21857,15/9-F-11 B,4145.3,0.422,0.46223578
4078,21858,15/9-F-11 B,4145.4,0.447,0.46682137
4079,21859,15/9-F-11 B,4145.5,0.4320000000000001,0.45663032
4080,21860,15/9-F-11 B,4145.6,0.442,0.4601791
4081,21861,15/9-F-11 B,4145.7,0.441,0.47085205
4082,21862,15/9-F-11 B,4145.8,0.452,0.47243258
4083,21863,15/9-F-11 B,4145.9,0.42,0.46972278
4084,21864,15/9-F-11 B,4146.0,0.406,0.46856388
4085,21865,15/9-F-11 B,4146.1,0.394,0.45345417
4086,21866,15/9-F-11 B,4146.2,0.401,0.4643207
4087,21867,15/9-F-11 B,4146.3,0.399,0.4525358
4088,21868,15/9-F-11 B,4146.4,0.413,0.4664785
4089,21869,15/9-F-11 B,4146.5,0.389,0.4559417
4090,21870,15/9-F-11 B,4146.6,0.383,0.45175183
4091,21871,15/9-F-11 B,4146.7,0.38,0.44328216
4092,21872,15/9-F-11 B,4146.8,0.376,0.43684927
4093,21873,15/9-F-11 B,4146.9,0.369,0.43481457
4094,21874,15/9-F-11 B,4147.0,0.363,0.43915322
4095,21875,15/9-F-11 B,4147.1,0.375,0.43802887
4096,21876,15/9-F-11 B,4147.2,0.374,0.43812975
4097,21877,15/9-F-11 B,4147.3,0.391,0.44463792
4098,21878,15/9-F-11 B,4147.4,0.411,0.46338743
4099,21879,15/9-F-11 B,4147.5,0.419,0.4671104
4100,21880,15/9-F-11 B,4147.6,0.422,0.46734858
4101,21881,15/9-F-11 B,4147.7,0.414,0.4691087
4102,21882,15/9-F-11 B,4147.8,0.4,0.45663545
4103,21883,15/9-F-11 B,4147.9,0.382,0.45744145
4104,21884,15/9-F-11 B,4148.0,0.382,0.4531468
4105,21885,15/9-F-11 B,4148.1,0.376,0.4477391
4106,21886,15/9-F-11 B,4148.2,0.375,0.45261517
4107,21887,15/9-F-11 B,4148.3,0.384,0.4677187
4108,21888,15/9-F-11 B,4148.4,0.395,0.4727535
4109,21889,15/9-F-11 B,4148.5,0.394,0.46795222
4110,21890,15/9-F-11 B,4148.6,0.394,0.46561235
4111,21891,15/9-F-11 B,4148.7,0.395,0.46240523
4112,21892,15/9-F-11 B,4148.8,0.394,0.46462372
4113,21893,15/9-F-11 B,4148.9,0.394,0.45812902
4114,21894,15/9-F-11 B,4149.0,0.399,0.46447632
4115,21895,15/9-F-11 B,4149.1,0.405,0.4676454
4116,21896,15/9-F-11 B,4149.2,0.408,0.4727755
4117,21897,15/9-F-11 B,4149.3,0.42,0.48696992
4118,21898,15/9-F-11 B,4149.4,0.4270000000000001,0.47945336
4119,21899,15/9-F-11 B,4149.5,0.431,0.47858492
4120,21900,15/9-F-11 B,4149.6,0.435,0.49020365
4121,21901,15/9-F-11 B,4149.7,0.4370000000000001,0.47378996
4122,21902,15/9-F-11 B,4149.8,0.448,0.4836611
4123,21903,15/9-F-11 B,4149.9,0.453,0.49872708
4124,21904,15/9-F-11 B,4150.0,0.458,0.5048909
4125,21905,15/9-F-11 B,4150.1,0.453,0.49694338
4126,21906,15/9-F-11 B,4150.2,0.457,0.48402742
4127,21907,15/9-F-11 B,4150.3,0.462,0.49282083
4128,21908,15/9-F-11 B,4150.4,0.462,0.5020942
4129,21909,15/9-F-11 B,4150.5,0.458,0.5113274
4130,21910,15/9-F-11 B,4150.6,0.458,0.522285
4131,21911,15/9-F-11 B,4150.7,0.452,0.5221522
4132,21912,15/9-F-11 B,4150.8,0.446,0.5275901
4133,21913,15/9-F-11 B,4150.9,0.446,0.5181423
4134,21914,15/9-F-11 B,4151.0,0.443,0.5095236
4135,21915,15/9-F-11 B,4151.1,0.446,0.5118714
4136,21916,15/9-F-11 B,4151.2,0.446,0.5073368
4137,21917,15/9-F-11 B,4151.3,0.447,0.50586176
4138,21918,15/9-F-11 B,4151.4,0.447,0.5122337
4139,21919,15/9-F-11 B,4151.5,0.452,0.49571273
4140,21920,15/9-F-11 B,4151.6,0.452,0.49241662
4141,21921,15/9-F-11 B,4151.7,0.458,0.49813813
4142,21922,15/9-F-11 B,4151.8,0.46,0.5125854
4143,21923,15/9-F-11 B,4151.9,0.462,0.5111365
4144,21924,15/9-F-11 B,4152.0,0.458,0.5121712
4145,21925,15/9-F-11 B,4152.1,0.455,0.4944801
4146,21926,15/9-F-11 B,4152.2,0.452,0.49002525
4147,21927,15/9-F-11 B,4152.3,0.448,0.49953452
4148,21928,15/9-F-11 B,4152.4,0.441,0.48693433
4149,21929,15/9-F-11 B,4152.5,0.441,0.48102924
4150,21930,15/9-F-11 B,4152.6,0.435,0.48378795
4151,21931,15/9-F-11 B,4152.7,0.439,0.48446226
4152,21932,15/9-F-11 B,4152.8,0.439,0.47989804
4153,21933,15/9-F-11 B,4152.9,0.448,0.49511877
4154,21934,15/9-F-11 B,4153.0,0.445,0.48424438
4155,21935,15/9-F-11 B,4153.1,0.44,0.48719877
4156,21936,15/9-F-11 B,4153.2,0.4370000000000001,0.475369
4157,21937,15/9-F-11 B,4153.3,0.436,0.47336218
4158,21938,15/9-F-11 B,4153.4,0.433,0.4777359
4159,21939,15/9-F-11 B,4153.5,0.43,0.49210128
4160,21940,15/9-F-11 B,4153.6,0.439,0.4894645
4161,21941,15/9-F-11 B,4153.7,0.439,0.46763888
4162,21942,15/9-F-11 B,4153.8,0.44,0.46764666
4163,21943,15/9-F-11 B,4153.9,0.45,0.47880659
4164,21944,15/9-F-11 B,4154.0,0.456,0.4740533
4165,21945,15/9-F-11 B,4154.1,0.454,0.47742835
4166,21946,15/9-F-11 B,4154.2,0.457,0.482141
4167,21947,15/9-F-11 B,4154.3,0.449,0.47419113
4168,21948,15/9-F-11 B,4154.4,0.448,0.4811858
4169,21949,15/9-F-11 B,4154.5,0.442,0.47683564
4170,21950,15/9-F-11 B,4154.6,0.441,0.47707102
4171,21951,15/9-F-11 B,4154.7,0.438,0.47751176
4172,21952,15/9-F-11 B,4154.8,0.429,0.47709736
4173,21953,15/9-F-11 B,4154.9,0.429,0.47670683
4174,21954,15/9-F-11 B,4155.0,0.423,0.4754125
4175,21955,15/9-F-11 B,4155.1,0.425,0.47584352
4176,21956,15/9-F-11 B,4155.2,0.417,0.47266516
4177,21957,15/9-F-11 B,4155.3,0.422,0.47579142
4178,21958,15/9-F-11 B,4155.4,0.43,0.49722192
4179,21959,15/9-F-11 B,4155.5,0.44,0.5011477
4180,21960,15/9-F-11 B,4155.6,0.447,0.50037616
4181,21961,15/9-F-11 B,4155.7,0.451,0.5048173
4182,21962,15/9-F-11 B,4155.8,0.457,0.5033278
4183,21963,15/9-F-11 B,4155.9,0.46,0.48457325
4184,21964,15/9-F-11 B,4156.0,0.461,0.49441096
4185,21965,15/9-F-11 B,4156.1,0.461,0.49939835
4186,21966,15/9-F-11 B,4156.2,0.46,0.49539563
4187,21967,15/9-F-11 B,4156.3,0.462,0.5075287
4188,21968,15/9-F-11 B,4156.4,0.463,0.5107312
4189,21969,15/9-F-11 B,4156.5,0.46,0.48881745
4190,21970,15/9-F-11 B,4156.6,0.462,0.4982352
4191,21971,15/9-F-11 B,4156.7,0.461,0.4978522
4192,21972,15/9-F-11 B,4156.8,0.458,0.5008033
4193,21973,15/9-F-11 B,4156.9,0.452,0.508105
4194,21974,15/9-F-11 B,4157.0,0.448,0.4983357
4195,21975,15/9-F-11 B,4157.1,0.444,0.48996964
4196,21976,15/9-F-11 B,4157.2,0.444,0.49233583
4197,21977,15/9-F-11 B,4157.3,0.443,0.49409887
4198,21978,15/9-F-11 B,4157.4,0.442,0.4912477
4199,21979,15/9-F-11 B,4157.5,0.4370000000000001,0.49323693
4200,21980,15/9-F-11 B,4157.6,0.436,0.48959714
4201,21981,15/9-F-11 B,4157.7,0.434,0.5025315
4202,21982,15/9-F-11 B,4157.8,0.434,0.5113165
4203,21983,15/9-F-11 B,4157.9,0.429,0.48945746
4204,21984,15/9-F-11 B,4158.0,0.4320000000000001,0.49444118
4205,21985,15/9-F-11 B,4158.1,0.433,0.50094134
4206,21986,15/9-F-11 B,4158.2,0.435,0.49808913
4207,21987,15/9-F-11 B,4158.3,0.434,0.48575395
4208,21988,15/9-F-11 B,4158.4,0.433,0.49322602
4209,21989,15/9-F-11 B,4158.5,0.435,0.49408245
4210,21990,15/9-F-11 B,4158.6,0.44,0.48044005
4211,21991,15/9-F-11 B,4158.7,0.442,0.48074728
4212,21992,15/9-F-11 B,4158.8,0.444,0.4876887
4213,21993,15/9-F-11 B,4158.9,0.447,0.51153094
4214,21994,15/9-F-11 B,4159.0,0.447,0.5042049
4215,21995,15/9-F-11 B,4159.1,0.447,0.49580792
4216,21996,15/9-F-11 B,4159.2,0.447,0.49210942
4217,21997,15/9-F-11 B,4159.3,0.447,0.49684155
4218,21998,15/9-F-11 B,4159.4,0.446,0.5024743
4219,21999,15/9-F-11 B,4159.5,0.443,0.49276036
4220,22000,15/9-F-11 B,4159.6,0.441,0.4902495
4221,22001,15/9-F-11 B,4159.7,0.439,0.48956892
4222,22002,15/9-F-11 B,4159.8,0.436,0.48753083
4223,22003,15/9-F-11 B,4159.9,0.4320000000000001,0.48054984
4224,22004,15/9-F-11 B,4160.0,0.433,0.48976758
4225,22005,15/9-F-11 B,4160.1,0.4320000000000001,0.49136597
4226,22006,15/9-F-11 B,4160.2,0.434,0.4888293
4227,22007,15/9-F-11 B,4160.3,0.435,0.4890083
4228,22008,15/9-F-11 B,4160.4,0.435,0.49025613
4229,22009,15/9-F-11 B,4160.5,0.4370000000000001,0.48145685
4230,22010,15/9-F-11 B,4160.6,0.436,0.47831604
4231,22011,15/9-F-11 B,4160.7,0.4370000000000001,0.4802753
4232,22012,15/9-F-11 B,4160.8,0.438,0.49238348
4233,22013,15/9-F-11 B,4160.9,0.439,0.49878213
4234,22014,15/9-F-11 B,4161.0,0.44,0.48124626
4235,22015,15/9-F-11 B,4161.1,0.442,0.47877428
4236,22016,15/9-F-11 B,4161.2,0.449,0.4873913
4237,22017,15/9-F-11 B,4161.3,0.456,0.49812466
4238,22018,15/9-F-11 B,4161.4,0.461,0.491158
4239,22019,15/9-F-11 B,4161.5,0.459,0.49215478
4240,22020,15/9-F-11 B,4161.6,0.459,0.49247366
4241,22021,15/9-F-11 B,4161.7,0.456,0.49143845
4242,22022,15/9-F-11 B,4161.8,0.461,0.50796837
4243,22023,15/9-F-11 B,4161.9,0.463,0.49737918
4244,22024,15/9-F-11 B,4162.0,0.468,0.49328533
4245,22025,15/9-F-11 B,4162.1,0.467,0.48456526
4246,22026,15/9-F-11 B,4162.2,0.463,0.48834828
4247,22027,15/9-F-11 B,4162.3,0.452,0.4947299
4248,22028,15/9-F-11 B,4162.4,0.452,0.49737778
4249,22029,15/9-F-11 B,4162.5,0.451,0.5063264
4250,22030,15/9-F-11 B,4162.6,0.452,0.50565124
4251,22031,15/9-F-11 B,4162.7,0.455,0.50200313
4252,22032,15/9-F-11 B,4162.8,0.452,0.4976597
4253,22033,15/9-F-11 B,4162.9,0.448,0.49976417
4254,22034,15/9-F-11 B,4163.0,0.439,0.49482816
4255,22035,15/9-F-11 B,4163.1,0.439,0.4938644
4256,22036,15/9-F-11 B,4163.2,0.433,0.4937087
4257,22037,15/9-F-11 B,4163.3,0.434,0.49129996
4258,22038,15/9-F-11 B,4163.4,0.4320000000000001,0.49815473
4259,22039,15/9-F-11 B,4163.5,0.431,0.49512106
4260,22040,15/9-F-11 B,4163.6,0.434,0.48835972
4261,22041,15/9-F-11 B,4163.7,0.435,0.49257025
4262,22042,15/9-F-11 B,4163.8,0.442,0.5000536
4263,22043,15/9-F-11 B,4163.9,0.444,0.488295
4264,22044,15/9-F-11 B,4164.0,0.445,0.48111972
4265,22045,15/9-F-11 B,4164.1,0.443,0.4808519
4266,22046,15/9-F-11 B,4164.2,0.442,0.47624764
4267,22047,15/9-F-11 B,4164.3,0.444,0.48389044
4268,22048,15/9-F-11 B,4164.4,0.446,0.4904199
4269,22049,15/9-F-11 B,4164.5,0.445,0.4835191
4270,22050,15/9-F-11 B,4164.6,0.447,0.47741792
4271,22051,15/9-F-11 B,4164.7,0.447,0.49001363
4272,22052,15/9-F-11 B,4164.8,0.452,0.49865338
4273,22053,15/9-F-11 B,4164.9,0.454,0.49700755
4274,22054,15/9-F-11 B,4165.0,0.456,0.48538122
4275,22055,15/9-F-11 B,4165.1,0.463,0.49551818
4276,22056,15/9-F-11 B,4165.2,0.466,0.49294528
4277,22057,15/9-F-11 B,4165.3,0.467,0.48434427
4278,22058,15/9-F-11 B,4165.4,0.469,0.48784497
4279,22059,15/9-F-11 B,4165.5,0.47,0.49053648
4280,22060,15/9-F-11 B,4165.6,0.467,0.48925325
4281,22061,15/9-F-11 B,4165.7,0.466,0.49605748
4282,22062,15/9-F-11 B,4165.8,0.464,0.49681988
4283,22063,15/9-F-11 B,4165.9,0.463,0.500915
4284,22064,15/9-F-11 B,4166.0,0.463,0.5087276
4285,22065,15/9-F-11 B,4166.1,0.463,0.50201803
4286,22066,15/9-F-11 B,4166.2,0.462,0.5045434
4287,22067,15/9-F-11 B,4166.3,0.466,0.5188889
4288,22068,15/9-F-11 B,4166.4,0.465,0.51522046
4289,22069,15/9-F-11 B,4166.5,0.466,0.5010769
4290,22070,15/9-F-11 B,4166.6,0.458,0.49475816
4291,22071,15/9-F-11 B,4166.7,0.451,0.50748307
4292,22072,15/9-F-11 B,4166.8,0.439,0.50781226
4293,22073,15/9-F-11 B,4166.9,0.429,0.49654397
4294,22074,15/9-F-11 B,4167.0,0.424,0.498368
4295,22075,15/9-F-11 B,4167.1,0.418,0.49876526
4296,22076,15/9-F-11 B,4167.2,0.417,0.50659126
4297,22077,15/9-F-11 B,4167.3,0.425,0.5016061
4298,22078,15/9-F-11 B,4167.4,0.4270000000000001,0.50066775
4299,22079,15/9-F-11 B,4167.5,0.42,0.5022443
4300,22080,15/9-F-11 B,4167.6,0.426,0.5060926
4301,22081,15/9-F-11 B,4167.7,0.425,0.49743024
4302,22082,15/9-F-11 B,4167.8,0.4270000000000001,0.49524227
4303,22083,15/9-F-11 B,4167.9,0.423,0.49370435
4304,22084,15/9-F-11 B,4168.0,0.424,0.49705067
4305,22085,15/9-F-11 B,4168.1,0.422,0.49127266
4306,22086,15/9-F-11 B,4168.2,0.421,0.48746866
4307,22087,15/9-F-11 B,4168.3,0.424,0.49189436
4308,22088,15/9-F-11 B,4168.4,0.424,0.48702186
4309,22089,15/9-F-11 B,4168.5,0.429,0.4834058
4310,22090,15/9-F-11 B,4168.6,0.428,0.47003406
4311,22091,15/9-F-11 B,4168.7,0.431,0.47186646
4312,22092,15/9-F-11 B,4168.8,0.442,0.4733289
4313,22093,15/9-F-11 B,4168.9,0.449,0.49581409
4314,22094,15/9-F-11 B,4169.0,0.448,0.5025092
4315,22095,15/9-F-11 B,4169.1,0.452,0.5038559
4316,22096,15/9-F-11 B,4169.2,0.453,0.5085798
4317,22097,15/9-F-11 B,4169.3,0.449,0.4942654
4318,22098,15/9-F-11 B,4169.4,0.44,0.48639756
4319,22099,15/9-F-11 B,4169.5,0.435,0.48563015
4320,22100,15/9-F-11 B,4169.6,0.431,0.49455202
4321,22101,15/9-F-11 B,4169.7,0.435,0.49755988
4322,22102,15/9-F-11 B,4169.8,0.435,0.49327537
4323,22103,15/9-F-11 B,4169.9,0.435,0.49238962
4324,22104,15/9-F-11 B,4170.0,0.438,0.49479797
4325,22105,15/9-F-11 B,4170.1,0.44,0.50562376
4326,22106,15/9-F-11 B,4170.2,0.447,0.5194376
4327,22107,15/9-F-11 B,4170.3,0.455,0.5265197
4328,22108,15/9-F-11 B,4170.4,0.466,0.5299797
4329,22109,15/9-F-11 B,4170.5,0.469,0.5346641
4330,22110,15/9-F-11 B,4170.6,0.466,0.52950424
4331,22111,15/9-F-11 B,4170.7,0.463,0.53612214
4332,22112,15/9-F-11 B,4170.8,0.467,0.54302126
4333,22113,15/9-F-11 B,4170.9,0.476,0.53572434
4334,22114,15/9-F-11 B,4171.0,0.479,0.5332151
4335,22115,15/9-F-11 B,4171.1,0.486,0.528667
4336,22116,15/9-F-11 B,4171.2,0.488,0.52724457
4337,22117,15/9-F-11 B,4171.3,0.488,0.53017193
4338,22118,15/9-F-11 B,4171.4,0.484,0.5272857
4339,22119,15/9-F-11 B,4171.5,0.484,0.53262025
4340,22120,15/9-F-11 B,4171.6,0.484,0.5288263
4341,22121,15/9-F-11 B,4171.7,0.484,0.52106506
4342,22122,15/9-F-11 B,4171.8,0.486,0.52297515
4343,22123,15/9-F-11 B,4171.9,0.484,0.52239
4344,22124,15/9-F-11 B,4172.0,0.487,0.5251176
4345,22125,15/9-F-11 B,4172.1,0.482,0.536653
4346,22126,15/9-F-11 B,4172.2,0.478,0.5314258
4347,22127,15/9-F-11 B,4172.3,0.474,0.5174377
4348,22128,15/9-F-11 B,4172.4,0.481,0.51012415
4349,22129,15/9-F-11 B,4172.5,0.476,0.5058803
4350,22130,15/9-F-11 B,4172.6,0.477,0.5085087
4351,22131,15/9-F-11 B,4172.7,0.466,0.50389224
4352,22132,15/9-F-11 B,4172.8,0.462,0.5060515
4353,22133,15/9-F-11 B,4172.9,0.46,0.4956247
4354,22134,15/9-F-11 B,4173.0,0.456,0.49105608
4355,22135,15/9-F-11 B,4173.1,0.453,0.49379298
4356,22136,15/9-F-11 B,4173.2,0.447,0.49783424
4357,22137,15/9-F-11 B,4173.3,0.445,0.4926818
4358,22138,15/9-F-11 B,4173.4,0.444,0.4900157
4359,22139,15/9-F-11 B,4173.5,0.443,0.49007747
4360,22140,15/9-F-11 B,4173.6,0.434,0.47498497
4361,22141,15/9-F-11 B,4173.7,0.436,0.4699898
4362,22142,15/9-F-11 B,4173.8,0.426,0.46447983
4363,22143,15/9-F-11 B,4173.9,0.415,0.45487666
4364,22144,15/9-F-11 B,4174.0,0.406,0.45404556
4365,22145,15/9-F-11 B,4174.1,0.401,0.44995233
4366,22146,15/9-F-11 B,4174.2,0.394,0.4552459
4367,22147,15/9-F-11 B,4174.3,0.389,0.44854146
